"tollgate_id","time_window_month","time_window_day","time_window_hour","time_window_minute","direction","volume"
"1",10,11,12,0,1,98
"2",10,11,12,20,0,63
"3",10,11,12,20,0,110
"3",10,11,12,20,1,98
"1",10,11,12,20,0,42
"1",10,11,12,20,1,86
"2",10,11,12,40,0,72
"3",10,11,12,40,0,92
"3",10,11,12,40,1,89
"1",10,11,12,40,0,51
"1",10,11,12,40,1,79
"2",10,11,13,0,0,58
"3",10,11,13,0,0,86
"3",10,11,13,0,1,120
"1",10,11,13,0,0,35
"1",10,11,13,0,1,121
"2",10,11,13,20,0,52
"3",10,11,13,20,0,84
"3",10,11,13,20,1,148
"1",10,11,13,20,0,37
"1",10,11,13,20,1,104
"2",10,11,13,40,0,64
"3",10,11,13,40,0,80
"3",10,11,13,40,1,79
"1",10,11,13,40,0,36
"1",10,11,13,40,1,91
"2",10,11,14,0,0,69
"3",10,11,14,0,0,86
"3",10,11,14,0,1,75
"1",10,11,14,0,0,44
"1",10,11,14,0,1,77
"2",10,11,14,20,0,76
"3",10,11,14,20,0,98
"3",10,11,14,20,1,112
"1",10,11,14,20,0,43
"1",10,11,14,20,1,91
"2",10,11,14,40,0,70
"3",10,11,14,40,0,98
"3",10,11,14,40,1,109
"1",10,11,14,40,0,48
"1",10,11,14,40,1,111
"2",10,11,15,0,0,79
"3",10,11,15,0,0,106
"3",10,11,15,0,1,80
"1",10,11,15,0,0,43
"1",10,11,15,0,1,85
"2",10,11,15,20,0,87
"3",10,11,15,20,0,105
"3",10,11,15,20,1,61
"1",10,11,15,20,0,57
"1",10,11,15,20,1,90
"2",10,11,15,40,0,79
"3",10,11,15,40,0,101
"3",10,11,15,40,1,92
"1",10,11,15,40,0,39
"1",10,11,15,40,1,86
"2",10,11,16,0,0,63
"3",10,11,16,0,0,111
"3",10,11,16,0,1,86
"1",10,11,16,0,0,52
"1",10,11,16,0,1,81
"2",10,11,16,20,0,79
"3",10,11,16,20,0,120
"3",10,11,16,20,1,93
"1",10,11,16,20,0,45
"1",10,11,16,20,1,91
"2",10,11,16,40,0,74
"3",10,11,16,40,0,121
"3",10,11,16,40,1,87
"1",10,11,16,40,0,42
"1",10,11,16,40,1,103
"2",10,11,17,0,0,95
"3",10,11,17,0,0,114
"3",10,11,17,0,1,98
"1",10,11,17,0,0,39
"1",10,11,17,0,1,75
"2",10,11,17,20,0,66
"3",10,11,17,20,0,118
"3",10,11,17,20,1,89
"1",10,11,17,20,0,30
"1",10,11,17,20,1,93
"2",10,11,17,40,0,76
"3",10,11,17,40,0,111
"3",10,11,17,40,1,118
"1",10,11,17,40,0,24
"1",10,11,17,40,1,109
"2",10,11,18,0,0,54
"3",10,11,18,0,0,105
"3",10,11,18,0,1,78
"1",10,11,18,0,0,27
"1",10,11,18,0,1,66
"2",10,11,18,20,0,56
"3",10,11,18,20,0,72
"3",10,11,18,20,1,76
"1",10,11,18,20,0,33
"1",10,11,18,20,1,83
"2",10,11,18,40,0,50
"3",10,11,18,40,0,60
"3",10,11,18,40,1,75
"1",10,11,18,40,0,25
"1",10,11,18,40,1,62
"2",10,11,19,0,0,44
"3",10,11,19,0,0,46
"3",10,11,19,0,1,70
"1",10,11,19,0,0,24
"1",10,11,19,0,1,61
"2",10,11,19,20,0,28
"3",10,11,19,20,0,69
"3",10,11,19,20,1,54
"1",10,11,19,20,0,27
"1",10,11,19,20,1,54
"2",10,11,19,40,0,30
"3",10,11,19,40,0,62
"3",10,11,19,40,1,51
"1",10,11,19,40,0,18
"1",10,11,19,40,1,40
"2",10,11,20,0,0,40
"3",10,11,20,0,0,38
"3",10,11,20,0,1,46
"1",10,11,20,0,0,11
"1",10,11,20,0,1,35
"2",10,11,20,20,0,24
"3",10,11,20,20,0,49
"3",10,11,20,20,1,37
"1",10,11,20,20,0,19
"1",10,11,20,20,1,41
"2",10,11,20,40,0,37
"3",10,11,20,40,0,38
"3",10,11,20,40,1,52
"1",10,11,20,40,0,13
"1",10,11,20,40,1,38
"2",10,11,21,0,0,33
"3",10,11,21,0,0,34
"3",10,11,21,0,1,37
"1",10,11,21,0,0,20
"1",10,11,21,0,1,35
"2",10,11,21,20,0,28
"3",10,11,21,20,0,36
"3",10,11,21,20,1,37
"1",10,11,21,20,0,11
"1",10,11,21,20,1,34
"2",10,11,21,40,0,26
"3",10,11,21,40,0,36
"3",10,11,21,40,1,33
"1",10,11,21,40,0,9
"1",10,11,21,40,1,23
"2",10,11,22,0,0,22
"3",10,11,22,0,0,25
"3",10,11,22,0,1,18
"1",10,11,22,0,0,8
"1",10,11,22,0,1,22
"2",10,11,22,20,0,19
"3",10,11,22,20,0,20
"3",10,11,22,20,1,16
"1",10,11,22,20,0,5
"1",10,11,22,20,1,21
"2",10,11,22,40,0,16
"3",10,11,22,40,0,16
"3",10,11,22,40,1,16
"1",10,11,22,40,0,9
"1",10,11,22,40,1,26
"2",10,11,23,0,0,23
"3",10,11,23,0,0,13
"3",10,11,23,0,1,12
"1",10,11,23,0,0,11
"1",10,11,23,0,1,14
"2",10,11,23,20,0,8
"3",10,11,23,20,0,10
"3",10,11,23,20,1,9
"1",10,11,23,20,0,7
"1",10,11,23,20,1,18
"2",10,11,23,40,0,9
"3",10,11,23,40,0,15
"3",10,11,23,40,1,12
"1",10,11,23,40,0,7
"1",10,11,23,40,1,9
"2",10,12,0,0,0,2
"3",10,12,0,0,0,18
"3",10,12,0,0,1,132
"1",10,12,0,0,0,8
"1",10,12,0,0,1,129
"2",10,12,0,20,0,2
"3",10,12,0,20,0,12
"3",10,12,0,20,1,90
"1",10,12,0,20,0,7
"1",10,12,0,20,1,71
"2",10,12,0,40,0,1
"3",10,12,0,40,0,21
"3",10,12,0,40,1,64
"1",10,12,0,40,0,11
"1",10,12,0,40,1,26
"3",10,12,1,0,0,18
"3",10,12,1,0,1,7
"1",10,12,1,0,0,8
"1",10,12,1,0,1,10
"3",10,12,1,20,0,20
"3",10,12,1,20,1,13
"1",10,12,1,20,0,7
"1",10,12,1,20,1,4
"3",10,12,1,40,0,15
"3",10,12,1,40,1,15
"1",10,12,1,40,0,5
"1",10,12,1,40,1,7
"3",10,12,2,0,0,14
"3",10,12,2,0,1,11
"1",10,12,2,0,0,8
"1",10,12,2,0,1,9
"3",10,12,2,20,0,15
"3",10,12,2,20,1,5
"1",10,12,2,20,0,6
"1",10,12,2,20,1,7
"3",10,12,2,40,0,12
"3",10,12,2,40,1,6
"1",10,12,2,40,0,10
"1",10,12,2,40,1,10
"3",10,12,3,0,0,8
"3",10,12,3,0,1,5
"1",10,12,3,0,0,9
"1",10,12,3,0,1,6
"3",10,12,3,20,0,18
"3",10,12,3,20,1,7
"1",10,12,3,20,0,8
"1",10,12,3,20,1,14
"3",10,12,3,40,0,10
"3",10,12,3,40,1,4
"1",10,12,3,40,0,11
"1",10,12,3,40,1,18
"3",10,12,4,0,0,11
"3",10,12,4,0,1,5
"1",10,12,4,0,0,9
"1",10,12,4,0,1,17
"3",10,12,4,20,0,11
"3",10,12,4,20,1,8
"1",10,12,4,20,0,7
"1",10,12,4,20,1,23
"3",10,12,4,40,0,14
"3",10,12,4,40,1,5
"1",10,12,4,40,0,10
"1",10,12,4,40,1,23
"2",10,12,5,0,0,14
"3",10,12,5,0,0,21
"3",10,12,5,0,1,8
"1",10,12,5,0,0,3
"1",10,12,5,0,1,33
"2",10,12,5,20,0,14
"3",10,12,5,20,0,10
"3",10,12,5,20,1,9
"1",10,12,5,20,0,8
"1",10,12,5,20,1,29
"2",10,12,5,40,0,15
"3",10,12,5,40,0,27
"3",10,12,5,40,1,19
"1",10,12,5,40,0,6
"1",10,12,5,40,1,30
"2",10,12,6,0,0,32
"3",10,12,6,0,0,33
"3",10,12,6,0,1,20
"1",10,12,6,0,0,10
"1",10,12,6,0,1,38
"2",10,12,6,20,0,27
"3",10,12,6,20,0,50
"3",10,12,6,20,1,35
"1",10,12,6,20,0,17
"1",10,12,6,20,1,47
"2",10,12,6,40,0,45
"3",10,12,6,40,0,81
"3",10,12,6,40,1,36
"1",10,12,6,40,0,16
"1",10,12,6,40,1,67
"2",10,12,7,0,0,91
"3",10,12,7,0,0,101
"3",10,12,7,0,1,69
"1",10,12,7,0,0,27
"1",10,12,7,0,1,80
"2",10,12,7,20,0,92
"3",10,12,7,20,0,115
"3",10,12,7,20,1,93
"1",10,12,7,20,0,27
"1",10,12,7,20,1,82
"2",10,12,7,40,0,119
"3",10,12,7,40,0,153
"3",10,12,7,40,1,94
"1",10,12,7,40,0,42
"1",10,12,7,40,1,103
"2",10,12,8,0,0,129
"3",10,12,8,0,0,151
"3",10,12,8,0,1,99
"1",10,12,8,0,0,45
"1",10,12,8,0,1,114
"2",10,12,8,20,0,124
"3",10,12,8,20,0,146
"3",10,12,8,20,1,114
"1",10,12,8,20,0,54
"1",10,12,8,20,1,111
"2",10,12,8,40,0,114
"3",10,12,8,40,0,160
"3",10,12,8,40,1,137
"1",10,12,8,40,0,55
"1",10,12,8,40,1,109
"2",10,12,9,0,0,112
"3",10,12,9,0,0,146
"3",10,12,9,0,1,109
"1",10,12,9,0,0,44
"1",10,12,9,0,1,122
"2",10,12,9,20,0,108
"3",10,12,9,20,0,107
"3",10,12,9,20,1,114
"1",10,12,9,20,0,51
"1",10,12,9,20,1,116
"2",10,12,9,40,0,86
"3",10,12,9,40,0,112
"3",10,12,9,40,1,107
"1",10,12,9,40,0,34
"1",10,12,9,40,1,100
"2",10,12,10,0,0,78
"3",10,12,10,0,0,97
"3",10,12,10,0,1,110
"1",10,12,10,0,0,47
"1",10,12,10,0,1,93
"2",10,12,10,20,0,61
"3",10,12,10,20,0,114
"3",10,12,10,20,1,72
"1",10,12,10,20,0,43
"1",10,12,10,20,1,96
"2",10,12,10,40,0,68
"3",10,12,10,40,0,98
"3",10,12,10,40,1,77
"1",10,12,10,40,0,36
"1",10,12,10,40,1,106
"2",10,12,11,0,0,54
"3",10,12,11,0,0,84
"3",10,12,11,0,1,70
"1",10,12,11,0,0,33
"1",10,12,11,0,1,85
"2",10,12,11,20,0,56
"3",10,12,11,20,0,90
"3",10,12,11,20,1,68
"1",10,12,11,20,0,40
"1",10,12,11,20,1,90
"2",10,12,11,40,0,44
"3",10,12,11,40,0,102
"3",10,12,11,40,1,77
"1",10,12,11,40,0,39
"1",10,12,11,40,1,76
"2",10,12,12,0,0,60
"3",10,12,12,0,0,83
"3",10,12,12,0,1,80
"1",10,12,12,0,0,43
"1",10,12,12,0,1,89
"2",10,12,12,20,0,72
"3",10,12,12,20,0,83
"3",10,12,12,20,1,66
"1",10,12,12,20,0,32
"1",10,12,12,20,1,107
"2",10,12,12,40,0,58
"3",10,12,12,40,0,101
"3",10,12,12,40,1,69
"1",10,12,12,40,0,47
"1",10,12,12,40,1,88
"2",10,12,13,0,0,77
"3",10,12,13,0,0,109
"3",10,12,13,0,1,94
"1",10,12,13,0,0,45
"1",10,12,13,0,1,97
"2",10,12,13,20,0,65
"3",10,12,13,20,0,103
"3",10,12,13,20,1,85
"1",10,12,13,20,0,46
"1",10,12,13,20,1,91
"2",10,12,13,40,0,72
"3",10,12,13,40,0,104
"3",10,12,13,40,1,82
"1",10,12,13,40,0,51
"1",10,12,13,40,1,106
"2",10,12,14,0,0,68
"3",10,12,14,0,0,92
"3",10,12,14,0,1,83
"1",10,12,14,0,0,45
"1",10,12,14,0,1,95
"2",10,12,14,20,0,79
"3",10,12,14,20,0,132
"3",10,12,14,20,1,98
"1",10,12,14,20,0,47
"1",10,12,14,20,1,99
"2",10,12,14,40,0,68
"3",10,12,14,40,0,101
"3",10,12,14,40,1,91
"1",10,12,14,40,0,51
"1",10,12,14,40,1,96
"2",10,12,15,0,0,62
"3",10,12,15,0,0,107
"3",10,12,15,0,1,98
"1",10,12,15,0,0,41
"1",10,12,15,0,1,90
"2",10,12,15,20,0,79
"3",10,12,15,20,0,110
"3",10,12,15,20,1,96
"1",10,12,15,20,0,43
"1",10,12,15,20,1,103
"2",10,12,15,40,0,72
"3",10,12,15,40,0,110
"3",10,12,15,40,1,80
"1",10,12,15,40,0,52
"1",10,12,15,40,1,88
"2",10,12,16,0,0,71
"3",10,12,16,0,0,111
"3",10,12,16,0,1,85
"1",10,12,16,0,0,41
"1",10,12,16,0,1,112
"2",10,12,16,20,0,66
"3",10,12,16,20,0,104
"3",10,12,16,20,1,90
"1",10,12,16,20,0,42
"1",10,12,16,20,1,103
"2",10,12,16,40,0,82
"3",10,12,16,40,0,114
"3",10,12,16,40,1,77
"1",10,12,16,40,0,48
"1",10,12,16,40,1,115
"2",10,12,17,0,0,81
"3",10,12,17,0,0,111
"3",10,12,17,0,1,99
"1",10,12,17,0,0,42
"1",10,12,17,0,1,89
"2",10,12,17,20,0,82
"3",10,12,17,20,0,139
"3",10,12,17,20,1,88
"1",10,12,17,20,0,26
"1",10,12,17,20,1,132
"2",10,12,17,40,0,76
"3",10,12,17,40,0,99
"3",10,12,17,40,1,90
"1",10,12,17,40,0,26
"1",10,12,17,40,1,129
"2",10,12,18,0,0,66
"3",10,12,18,0,0,89
"3",10,12,18,0,1,88
"1",10,12,18,0,0,29
"1",10,12,18,0,1,48
"2",10,12,18,20,0,66
"3",10,12,18,20,0,91
"3",10,12,18,20,1,59
"1",10,12,18,20,0,25
"1",10,12,18,20,1,82
"2",10,12,18,40,0,55
"3",10,12,18,40,0,50
"3",10,12,18,40,1,99
"1",10,12,18,40,0,21
"1",10,12,18,40,1,66
"2",10,12,19,0,0,44
"3",10,12,19,0,0,49
"3",10,12,19,0,1,51
"1",10,12,19,0,0,18
"1",10,12,19,0,1,39
"2",10,12,19,20,0,46
"3",10,12,19,20,0,40
"3",10,12,19,20,1,58
"1",10,12,19,20,0,17
"1",10,12,19,20,1,50
"2",10,12,19,40,0,22
"3",10,12,19,40,0,60
"3",10,12,19,40,1,72
"1",10,12,19,40,0,24
"1",10,12,19,40,1,38
"2",10,12,20,0,0,31
"3",10,12,20,0,0,34
"3",10,12,20,0,1,65
"1",10,12,20,0,0,15
"1",10,12,20,0,1,41
"2",10,12,20,20,0,31
"3",10,12,20,20,0,30
"3",10,12,20,20,1,53
"1",10,12,20,20,0,18
"1",10,12,20,20,1,41
"2",10,12,20,40,0,33
"3",10,12,20,40,0,38
"3",10,12,20,40,1,38
"1",10,12,20,40,0,16
"1",10,12,20,40,1,42
"2",10,12,21,0,0,36
"3",10,12,21,0,0,41
"3",10,12,21,0,1,28
"1",10,12,21,0,0,22
"1",10,12,21,0,1,29
"2",10,12,21,20,0,15
"3",10,12,21,20,0,33
"3",10,12,21,20,1,38
"1",10,12,21,20,0,16
"1",10,12,21,20,1,31
"2",10,12,21,40,0,26
"3",10,12,21,40,0,24
"3",10,12,21,40,1,44
"1",10,12,21,40,0,10
"1",10,12,21,40,1,38
"2",10,12,22,0,0,22
"3",10,12,22,0,0,26
"3",10,12,22,0,1,26
"1",10,12,22,0,0,8
"1",10,12,22,0,1,26
"2",10,12,22,20,0,12
"3",10,12,22,20,0,22
"3",10,12,22,20,1,31
"1",10,12,22,20,0,7
"1",10,12,22,20,1,33
"2",10,12,22,40,0,15
"3",10,12,22,40,0,10
"3",10,12,22,40,1,25
"1",10,12,22,40,0,10
"1",10,12,22,40,1,24
"2",10,12,23,0,0,14
"3",10,12,23,0,0,11
"3",10,12,23,0,1,21
"1",10,12,23,0,0,7
"1",10,12,23,0,1,13
"2",10,12,23,20,0,9
"3",10,12,23,20,0,9
"3",10,12,23,20,1,12
"1",10,12,23,20,0,4
"1",10,12,23,20,1,18
"2",10,12,23,40,0,6
"3",10,12,23,40,0,13
"3",10,12,23,40,1,11
"1",10,12,23,40,0,3
"1",10,12,23,40,1,11
"2",10,13,0,0,0,7
"3",10,13,0,0,0,13
"3",10,13,0,0,1,107
"1",10,13,0,0,0,5
"1",10,13,0,0,1,123
"2",10,13,0,20,0,2
"3",10,13,0,20,0,14
"3",10,13,0,20,1,105
"1",10,13,0,20,0,11
"1",10,13,0,20,1,54
"3",10,13,0,40,0,13
"3",10,13,0,40,1,93
"1",10,13,0,40,0,7
"1",10,13,0,40,1,38
"3",10,13,1,0,0,17
"3",10,13,1,0,1,8
"1",10,13,1,0,0,10
"1",10,13,1,0,1,5
"2",10,13,1,20,0,3
"3",10,13,1,20,0,22
"3",10,13,1,20,1,8
"1",10,13,1,20,0,11
"1",10,13,1,20,1,7
"2",10,13,1,40,0,1
"3",10,13,1,40,0,13
"3",10,13,1,40,1,5
"1",10,13,1,40,0,10
"1",10,13,1,40,1,10
"3",10,13,2,0,0,17
"3",10,13,2,0,1,6
"1",10,13,2,0,0,7
"1",10,13,2,0,1,7
"3",10,13,2,20,0,11
"3",10,13,2,20,1,6
"1",10,13,2,20,0,8
"1",10,13,2,20,1,4
"3",10,13,2,40,0,13
"3",10,13,2,40,1,9
"1",10,13,2,40,0,7
"1",10,13,2,40,1,15
"2",10,13,3,0,0,1
"3",10,13,3,0,0,11
"3",10,13,3,0,1,11
"1",10,13,3,0,0,8
"1",10,13,3,0,1,12
"3",10,13,3,20,0,10
"3",10,13,3,20,1,8
"1",10,13,3,20,0,8
"1",10,13,3,20,1,7
"3",10,13,3,40,0,13
"3",10,13,3,40,1,7
"1",10,13,3,40,0,11
"1",10,13,3,40,1,13
"3",10,13,4,0,0,16
"3",10,13,4,0,1,2
"1",10,13,4,0,0,10
"1",10,13,4,0,1,14
"2",10,13,4,20,0,2
"3",10,13,4,20,0,10
"3",10,13,4,20,1,5
"1",10,13,4,20,0,10
"1",10,13,4,20,1,19
"3",10,13,4,40,0,10
"3",10,13,4,40,1,4
"1",10,13,4,40,0,12
"1",10,13,4,40,1,30
"2",10,13,5,0,0,19
"3",10,13,5,0,0,12
"3",10,13,5,0,1,10
"1",10,13,5,0,0,7
"1",10,13,5,0,1,31
"2",10,13,5,20,0,21
"3",10,13,5,20,0,16
"3",10,13,5,20,1,9
"1",10,13,5,20,0,2
"1",10,13,5,20,1,40
"2",10,13,5,40,0,14
"3",10,13,5,40,0,20
"3",10,13,5,40,1,19
"1",10,13,5,40,0,4
"1",10,13,5,40,1,34
"2",10,13,6,0,0,23
"3",10,13,6,0,0,31
"3",10,13,6,0,1,29
"1",10,13,6,0,0,17
"1",10,13,6,0,1,39
"2",10,13,6,20,0,54
"3",10,13,6,20,0,38
"3",10,13,6,20,1,31
"1",10,13,6,20,0,18
"1",10,13,6,20,1,46
"2",10,13,6,40,0,66
"3",10,13,6,40,0,72
"3",10,13,6,40,1,55
"1",10,13,6,40,0,32
"1",10,13,6,40,1,76
"2",10,13,7,0,0,91
"3",10,13,7,0,0,110
"3",10,13,7,0,1,75
"1",10,13,7,0,0,32
"1",10,13,7,0,1,81
"2",10,13,7,20,0,107
"3",10,13,7,20,0,134
"3",10,13,7,20,1,71
"1",10,13,7,20,0,44
"1",10,13,7,20,1,95
"2",10,13,7,40,0,145
"3",10,13,7,40,0,145
"3",10,13,7,40,1,87
"1",10,13,7,40,0,49
"1",10,13,7,40,1,105
"2",10,13,8,0,0,112
"3",10,13,8,0,0,162
"3",10,13,8,0,1,119
"1",10,13,8,0,0,51
"1",10,13,8,0,1,107
"2",10,13,8,20,0,121
"3",10,13,8,20,0,157
"3",10,13,8,20,1,115
"1",10,13,8,20,0,59
"1",10,13,8,20,1,114
"2",10,13,8,40,0,121
"3",10,13,8,40,0,148
"3",10,13,8,40,1,131
"1",10,13,8,40,0,42
"1",10,13,8,40,1,130
"2",10,13,9,0,0,127
"3",10,13,9,0,0,148
"3",10,13,9,0,1,112
"1",10,13,9,0,0,65
"1",10,13,9,0,1,122
"2",10,13,9,20,0,101
"3",10,13,9,20,0,140
"3",10,13,9,20,1,118
"1",10,13,9,20,0,46
"1",10,13,9,20,1,98
"2",10,13,9,40,0,77
"3",10,13,9,40,0,131
"3",10,13,9,40,1,94
"1",10,13,9,40,0,59
"1",10,13,9,40,1,114
"2",10,13,10,0,0,69
"3",10,13,10,0,0,142
"3",10,13,10,0,1,81
"1",10,13,10,0,0,56
"1",10,13,10,0,1,84
"2",10,13,10,20,0,75
"3",10,13,10,20,0,116
"3",10,13,10,20,1,97
"1",10,13,10,20,0,44
"1",10,13,10,20,1,101
"2",10,13,10,40,0,76
"3",10,13,10,40,0,100
"3",10,13,10,40,1,93
"1",10,13,10,40,0,34
"1",10,13,10,40,1,99
"2",10,13,11,0,0,77
"3",10,13,11,0,0,99
"3",10,13,11,0,1,70
"1",10,13,11,0,0,28
"1",10,13,11,0,1,69
"2",10,13,11,20,0,65
"3",10,13,11,20,0,106
"3",10,13,11,20,1,71
"1",10,13,11,20,0,34
"1",10,13,11,20,1,72
"2",10,13,11,40,0,60
"3",10,13,11,40,0,91
"3",10,13,11,40,1,79
"1",10,13,11,40,0,35
"1",10,13,11,40,1,105
"2",10,13,12,0,0,71
"3",10,13,12,0,0,95
"3",10,13,12,0,1,88
"1",10,13,12,0,0,49
"1",10,13,12,0,1,91
"2",10,13,12,20,0,68
"3",10,13,12,20,0,107
"3",10,13,12,20,1,110
"1",10,13,12,20,0,46
"1",10,13,12,20,1,91
"2",10,13,12,40,0,70
"3",10,13,12,40,0,117
"3",10,13,12,40,1,97
"1",10,13,12,40,0,39
"1",10,13,12,40,1,98
"2",10,13,13,0,0,73
"3",10,13,13,0,0,127
"3",10,13,13,0,1,98
"1",10,13,13,0,0,58
"1",10,13,13,0,1,96
"2",10,13,13,20,0,76
"3",10,13,13,20,0,126
"3",10,13,13,20,1,101
"1",10,13,13,20,0,46
"1",10,13,13,20,1,96
"2",10,13,13,40,0,80
"3",10,13,13,40,0,103
"3",10,13,13,40,1,102
"1",10,13,13,40,0,44
"1",10,13,13,40,1,111
"2",10,13,14,0,0,86
"3",10,13,14,0,0,110
"3",10,13,14,0,1,108
"1",10,13,14,0,0,44
"1",10,13,14,0,1,120
"2",10,13,14,20,0,81
"3",10,13,14,20,0,138
"3",10,13,14,20,1,83
"1",10,13,14,20,0,51
"1",10,13,14,20,1,92
"2",10,13,14,40,0,83
"3",10,13,14,40,0,96
"3",10,13,14,40,1,116
"1",10,13,14,40,0,43
"1",10,13,14,40,1,86
"2",10,13,15,0,0,91
"3",10,13,15,0,0,97
"3",10,13,15,0,1,119
"1",10,13,15,0,0,48
"1",10,13,15,0,1,96
"2",10,13,15,20,0,78
"3",10,13,15,20,0,117
"3",10,13,15,20,1,105
"1",10,13,15,20,0,43
"1",10,13,15,20,1,87
"2",10,13,15,40,0,72
"3",10,13,15,40,0,134
"3",10,13,15,40,1,105
"1",10,13,15,40,0,33
"1",10,13,15,40,1,83
"2",10,13,16,0,0,81
"3",10,13,16,0,0,110
"3",10,13,16,0,1,120
"1",10,13,16,0,0,44
"1",10,13,16,0,1,84
"2",10,13,16,20,0,79
"3",10,13,16,20,0,122
"3",10,13,16,20,1,122
"1",10,13,16,20,0,48
"1",10,13,16,20,1,116
"2",10,13,16,40,0,74
"3",10,13,16,40,0,149
"3",10,13,16,40,1,99
"1",10,13,16,40,0,50
"1",10,13,16,40,1,99
"2",10,13,17,0,0,77
"3",10,13,17,0,0,114
"3",10,13,17,0,1,88
"1",10,13,17,0,0,54
"1",10,13,17,0,1,114
"2",10,13,17,20,0,80
"3",10,13,17,20,0,123
"3",10,13,17,20,1,96
"1",10,13,17,20,0,45
"1",10,13,17,20,1,94
"2",10,13,17,40,0,80
"3",10,13,17,40,0,113
"3",10,13,17,40,1,105
"1",10,13,17,40,0,39
"1",10,13,17,40,1,120
"2",10,13,18,0,0,73
"3",10,13,18,0,0,89
"3",10,13,18,0,1,87
"1",10,13,18,0,0,34
"1",10,13,18,0,1,53
"2",10,13,18,20,0,70
"3",10,13,18,20,0,70
"3",10,13,18,20,1,80
"1",10,13,18,20,0,33
"1",10,13,18,20,1,73
"2",10,13,18,40,0,52
"3",10,13,18,40,0,64
"3",10,13,18,40,1,75
"1",10,13,18,40,0,23
"1",10,13,18,40,1,76
"2",10,13,19,0,0,46
"3",10,13,19,0,0,49
"3",10,13,19,0,1,49
"1",10,13,19,0,0,17
"1",10,13,19,0,1,48
"2",10,13,19,20,0,45
"3",10,13,19,20,0,51
"3",10,13,19,20,1,57
"1",10,13,19,20,0,19
"1",10,13,19,20,1,29
"2",10,13,19,40,0,37
"3",10,13,19,40,0,51
"3",10,13,19,40,1,68
"1",10,13,19,40,0,21
"1",10,13,19,40,1,53
"2",10,13,20,0,0,44
"3",10,13,20,0,0,65
"3",10,13,20,0,1,50
"1",10,13,20,0,0,17
"1",10,13,20,0,1,43
"2",10,13,20,20,0,34
"3",10,13,20,20,0,47
"3",10,13,20,20,1,42
"1",10,13,20,20,0,18
"1",10,13,20,20,1,38
"2",10,13,20,40,0,42
"3",10,13,20,40,0,34
"3",10,13,20,40,1,50
"1",10,13,20,40,0,18
"1",10,13,20,40,1,38
"2",10,13,21,0,0,26
"3",10,13,21,0,0,37
"3",10,13,21,0,1,38
"1",10,13,21,0,0,18
"1",10,13,21,0,1,29
"2",10,13,21,20,0,25
"3",10,13,21,20,0,31
"3",10,13,21,20,1,35
"1",10,13,21,20,0,18
"1",10,13,21,20,1,23
"2",10,13,21,40,0,27
"3",10,13,21,40,0,27
"3",10,13,21,40,1,45
"1",10,13,21,40,0,16
"1",10,13,21,40,1,25
"2",10,13,22,0,0,17
"3",10,13,22,0,0,23
"3",10,13,22,0,1,36
"1",10,13,22,0,0,9
"1",10,13,22,0,1,24
"2",10,13,22,20,0,13
"3",10,13,22,20,0,22
"3",10,13,22,20,1,33
"1",10,13,22,20,0,11
"1",10,13,22,20,1,19
"2",10,13,22,40,0,15
"3",10,13,22,40,0,17
"3",10,13,22,40,1,25
"1",10,13,22,40,0,6
"1",10,13,22,40,1,25
"2",10,13,23,0,0,6
"3",10,13,23,0,0,4
"3",10,13,23,0,1,15
"1",10,13,23,0,0,3
"1",10,13,23,0,1,14
"2",10,13,23,20,0,11
"3",10,13,23,20,0,15
"3",10,13,23,20,1,15
"1",10,13,23,20,0,11
"1",10,13,23,20,1,11
"2",10,13,23,40,0,9
"3",10,13,23,40,0,16
"3",10,13,23,40,1,13
"1",10,13,23,40,0,9
"1",10,13,23,40,1,8
"2",10,14,0,0,0,1
"3",10,14,0,0,0,16
"3",10,14,0,0,1,128
"1",10,14,0,0,0,15
"1",10,14,0,0,1,122
"2",10,14,0,20,0,1
"3",10,14,0,20,0,16
"3",10,14,0,20,1,112
"1",10,14,0,20,0,15
"1",10,14,0,20,1,57
"2",10,14,0,40,0,1
"3",10,14,0,40,0,18
"3",10,14,0,40,1,81
"1",10,14,0,40,0,8
"1",10,14,0,40,1,32
"3",10,14,1,0,0,22
"3",10,14,1,0,1,14
"1",10,14,1,0,0,6
"1",10,14,1,0,1,6
"3",10,14,1,20,0,16
"3",10,14,1,20,1,12
"1",10,14,1,20,0,11
"1",10,14,1,20,1,10
"2",10,14,1,40,0,1
"3",10,14,1,40,0,15
"3",10,14,1,40,1,14
"1",10,14,1,40,0,12
"1",10,14,1,40,1,7
"3",10,14,2,0,0,12
"3",10,14,2,0,1,6
"1",10,14,2,0,0,7
"1",10,14,2,0,1,9
"3",10,14,2,20,0,14
"3",10,14,2,20,1,5
"1",10,14,2,20,0,5
"1",10,14,2,20,1,8
"2",10,14,2,40,0,1
"3",10,14,2,40,0,16
"3",10,14,2,40,1,9
"1",10,14,2,40,0,12
"1",10,14,2,40,1,6
"2",10,14,3,0,0,2
"3",10,14,3,0,0,13
"3",10,14,3,0,1,2
"1",10,14,3,0,0,4
"1",10,14,3,0,1,7
"2",10,14,3,20,0,1
"3",10,14,3,20,0,12
"3",10,14,3,20,1,6
"1",10,14,3,20,0,3
"1",10,14,3,20,1,8
"3",10,14,3,40,0,7
"3",10,14,3,40,1,2
"1",10,14,3,40,0,8
"1",10,14,3,40,1,12
