,tollgate_id,time_window,direction,volume,start_time
9135,2.0,"[2016-10-15 08:40:00,2016-10-15 09:00:00)",0.0,103.0,2016-10-15 08:40:00
9136,2.0,"[2016-10-15 09:00:00,2016-10-15 09:20:00)",0.0,108.0,2016-10-15 09:00:00
9137,3.0,"[2016-10-15 09:00:00,2016-10-15 09:20:00)",0.0,127.0,2016-10-15 09:00:00
9138,3.0,"[2016-10-15 09:00:00,2016-10-15 09:20:00)",1.0,90.0,2016-10-15 09:00:00
9139,1.0,"[2016-10-15 09:00:00,2016-10-15 09:20:00)",0.0,70.0,2016-10-15 09:00:00
9140,1.0,"[2016-10-15 09:00:00,2016-10-15 09:20:00)",1.0,110.0,2016-10-15 09:00:00
9141,3.0,"[2016-10-15 09:20:00,2016-10-15 09:40:00)",0.0,115.0,2016-10-15 09:20:00
9142,3.0,"[2016-10-15 09:20:00,2016-10-15 09:40:00)",1.0,97.0,2016-10-15 09:20:00
9143,1.0,"[2016-10-15 09:20:00,2016-10-15 09:40:00)",0.0,72.0,2016-10-15 09:20:00
9144,1.0,"[2016-10-15 09:20:00,2016-10-15 09:40:00)",1.0,103.0,2016-10-15 09:20:00
9145,2.0,"[2016-10-15 09:20:00,2016-10-15 09:40:00)",0.0,124.0,2016-10-15 09:20:00
9146,3.0,"[2016-10-15 09:40:00,2016-10-15 10:00:00)",0.0,121.0,2016-10-15 09:40:00
9147,3.0,"[2016-10-15 09:40:00,2016-10-15 10:00:00)",1.0,105.0,2016-10-15 09:40:00
9148,2.0,"[2016-10-15 09:40:00,2016-10-15 10:00:00)",0.0,95.0,2016-10-15 09:40:00
9149,1.0,"[2016-10-15 09:40:00,2016-10-15 10:00:00)",0.0,55.0,2016-10-15 09:40:00
9150,1.0,"[2016-10-15 09:40:00,2016-10-15 10:00:00)",1.0,121.0,2016-10-15 09:40:00
9151,1.0,"[2016-10-15 10:00:00,2016-10-15 10:20:00)",0.0,60.0,2016-10-15 10:00:00
9152,1.0,"[2016-10-15 10:00:00,2016-10-15 10:20:00)",1.0,114.0,2016-10-15 10:00:00
9153,2.0,"[2016-10-15 10:00:00,2016-10-15 10:20:00)",0.0,111.0,2016-10-15 10:00:00
9154,3.0,"[2016-10-15 10:00:00,2016-10-15 10:20:00)",0.0,119.0,2016-10-15 10:00:00
9155,3.0,"[2016-10-15 10:00:00,2016-10-15 10:20:00)",1.0,97.0,2016-10-15 10:00:00
9156,3.0,"[2016-10-15 10:20:00,2016-10-15 10:40:00)",0.0,135.0,2016-10-15 10:20:00
9157,3.0,"[2016-10-15 10:20:00,2016-10-15 10:40:00)",1.0,91.0,2016-10-15 10:20:00
9158,1.0,"[2016-10-15 10:20:00,2016-10-15 10:40:00)",0.0,65.0,2016-10-15 10:20:00
9159,1.0,"[2016-10-15 10:20:00,2016-10-15 10:40:00)",1.0,105.0,2016-10-15 10:20:00
9160,2.0,"[2016-10-15 10:20:00,2016-10-15 10:40:00)",0.0,111.0,2016-10-15 10:20:00
9161,2.0,"[2016-10-15 10:40:00,2016-10-15 11:00:00)",0.0,101.0,2016-10-15 10:40:00
9162,3.0,"[2016-10-15 10:40:00,2016-10-15 11:00:00)",0.0,94.0,2016-10-15 10:40:00
9163,3.0,"[2016-10-15 10:40:00,2016-10-15 11:00:00)",1.0,107.0,2016-10-15 10:40:00
9164,1.0,"[2016-10-15 10:40:00,2016-10-15 11:00:00)",0.0,54.0,2016-10-15 10:40:00
9165,1.0,"[2016-10-15 10:40:00,2016-10-15 11:00:00)",1.0,104.0,2016-10-15 10:40:00
9166,2.0,"[2016-10-15 11:00:00,2016-10-15 11:20:00)",0.0,77.0,2016-10-15 11:00:00
9167,1.0,"[2016-10-15 11:00:00,2016-10-15 11:20:00)",0.0,59.0,2016-10-15 11:00:00
9168,1.0,"[2016-10-15 11:00:00,2016-10-15 11:20:00)",1.0,101.0,2016-10-15 11:00:00
9169,3.0,"[2016-10-15 11:00:00,2016-10-15 11:20:00)",0.0,122.0,2016-10-15 11:00:00
9170,3.0,"[2016-10-15 11:00:00,2016-10-15 11:20:00)",1.0,84.0,2016-10-15 11:00:00
9171,3.0,"[2016-10-15 11:20:00,2016-10-15 11:40:00)",0.0,103.0,2016-10-15 11:20:00
9172,3.0,"[2016-10-15 11:20:00,2016-10-15 11:40:00)",1.0,94.0,2016-10-15 11:20:00
9173,2.0,"[2016-10-15 11:20:00,2016-10-15 11:40:00)",0.0,76.0,2016-10-15 11:20:00
9174,1.0,"[2016-10-15 11:20:00,2016-10-15 11:40:00)",0.0,44.0,2016-10-15 11:20:00
9175,1.0,"[2016-10-15 11:20:00,2016-10-15 11:40:00)",1.0,91.0,2016-10-15 11:20:00
9176,1.0,"[2016-10-15 11:40:00,2016-10-15 12:00:00)",0.0,45.0,2016-10-15 11:40:00
9177,1.0,"[2016-10-15 11:40:00,2016-10-15 12:00:00)",1.0,91.0,2016-10-15 11:40:00
9178,2.0,"[2016-10-15 11:40:00,2016-10-15 12:00:00)",0.0,58.0,2016-10-15 11:40:00
9179,3.0,"[2016-10-15 11:40:00,2016-10-15 12:00:00)",0.0,109.0,2016-10-15 11:40:00
9180,3.0,"[2016-10-15 11:40:00,2016-10-15 12:00:00)",1.0,81.0,2016-10-15 11:40:00
9181,1.0,"[2016-10-15 12:00:00,2016-10-15 12:20:00)",0.0,43.0,2016-10-15 12:00:00
9182,1.0,"[2016-10-15 12:00:00,2016-10-15 12:20:00)",1.0,72.0,2016-10-15 12:00:00
9183,2.0,"[2016-10-15 12:00:00,2016-10-15 12:20:00)",0.0,62.0,2016-10-15 12:00:00
9184,3.0,"[2016-10-15 12:00:00,2016-10-15 12:20:00)",0.0,89.0,2016-10-15 12:00:00
9185,3.0,"[2016-10-15 12:00:00,2016-10-15 12:20:00)",1.0,103.0,2016-10-15 12:00:00
9186,1.0,"[2016-10-15 12:20:00,2016-10-15 12:40:00)",0.0,48.0,2016-10-15 12:20:00
9187,1.0,"[2016-10-15 12:20:00,2016-10-15 12:40:00)",1.0,87.0,2016-10-15 12:20:00
9188,2.0,"[2016-10-15 12:20:00,2016-10-15 12:40:00)",0.0,85.0,2016-10-15 12:20:00
9189,3.0,"[2016-10-15 12:20:00,2016-10-15 12:40:00)",0.0,104.0,2016-10-15 12:20:00
9190,3.0,"[2016-10-15 12:20:00,2016-10-15 12:40:00)",1.0,84.0,2016-10-15 12:20:00
9191,1.0,"[2016-10-15 12:40:00,2016-10-15 13:00:00)",0.0,41.0,2016-10-15 12:40:00
9192,1.0,"[2016-10-15 12:40:00,2016-10-15 13:00:00)",1.0,86.0,2016-10-15 12:40:00
9193,2.0,"[2016-10-15 12:40:00,2016-10-15 13:00:00)",0.0,78.0,2016-10-15 12:40:00
9194,3.0,"[2016-10-15 12:40:00,2016-10-15 13:00:00)",0.0,102.0,2016-10-15 12:40:00
9195,3.0,"[2016-10-15 12:40:00,2016-10-15 13:00:00)",1.0,76.0,2016-10-15 12:40:00
9196,1.0,"[2016-10-15 13:00:00,2016-10-15 13:20:00)",0.0,63.0,2016-10-15 13:00:00
9197,1.0,"[2016-10-15 13:00:00,2016-10-15 13:20:00)",1.0,87.0,2016-10-15 13:00:00
9198,2.0,"[2016-10-15 13:00:00,2016-10-15 13:20:00)",0.0,85.0,2016-10-15 13:00:00
9199,3.0,"[2016-10-15 13:00:00,2016-10-15 13:20:00)",0.0,110.0,2016-10-15 13:00:00
9200,3.0,"[2016-10-15 13:00:00,2016-10-15 13:20:00)",1.0,115.0,2016-10-15 13:00:00
9201,1.0,"[2016-10-15 13:20:00,2016-10-15 13:40:00)",0.0,41.0,2016-10-15 13:20:00
9202,1.0,"[2016-10-15 13:20:00,2016-10-15 13:40:00)",1.0,87.0,2016-10-15 13:20:00
9203,3.0,"[2016-10-15 13:20:00,2016-10-15 13:40:00)",0.0,128.0,2016-10-15 13:20:00
9204,3.0,"[2016-10-15 13:20:00,2016-10-15 13:40:00)",1.0,117.0,2016-10-15 13:20:00
9205,2.0,"[2016-10-15 13:20:00,2016-10-15 13:40:00)",0.0,90.0,2016-10-15 13:20:00
9206,1.0,"[2016-10-15 13:40:00,2016-10-15 14:00:00)",0.0,35.0,2016-10-15 13:40:00
9207,1.0,"[2016-10-15 13:40:00,2016-10-15 14:00:00)",1.0,107.0,2016-10-15 13:40:00
9208,2.0,"[2016-10-15 13:40:00,2016-10-15 14:00:00)",0.0,93.0,2016-10-15 13:40:00
9209,3.0,"[2016-10-15 13:40:00,2016-10-15 14:00:00)",0.0,135.0,2016-10-15 13:40:00
9210,3.0,"[2016-10-15 13:40:00,2016-10-15 14:00:00)",1.0,109.0,2016-10-15 13:40:00
9211,1.0,"[2016-10-15 14:00:00,2016-10-15 14:20:00)",0.0,56.0,2016-10-15 14:00:00
9212,1.0,"[2016-10-15 14:00:00,2016-10-15 14:20:00)",1.0,108.0,2016-10-15 14:00:00
9213,2.0,"[2016-10-15 14:00:00,2016-10-15 14:20:00)",0.0,79.0,2016-10-15 14:00:00
9214,3.0,"[2016-10-15 14:00:00,2016-10-15 14:20:00)",0.0,108.0,2016-10-15 14:00:00
9215,3.0,"[2016-10-15 14:00:00,2016-10-15 14:20:00)",1.0,104.0,2016-10-15 14:00:00
9216,3.0,"[2016-10-15 14:20:00,2016-10-15 14:40:00)",0.0,114.0,2016-10-15 14:20:00
9217,3.0,"[2016-10-15 14:20:00,2016-10-15 14:40:00)",1.0,97.0,2016-10-15 14:20:00
9218,1.0,"[2016-10-15 14:20:00,2016-10-15 14:40:00)",0.0,69.0,2016-10-15 14:20:00
9219,1.0,"[2016-10-15 14:20:00,2016-10-15 14:40:00)",1.0,100.0,2016-10-15 14:20:00
9220,2.0,"[2016-10-15 14:20:00,2016-10-15 14:40:00)",0.0,88.0,2016-10-15 14:20:00
9221,1.0,"[2016-10-15 14:40:00,2016-10-15 15:00:00)",0.0,64.0,2016-10-15 14:40:00
9222,1.0,"[2016-10-15 14:40:00,2016-10-15 15:00:00)",1.0,93.0,2016-10-15 14:40:00
9223,2.0,"[2016-10-15 14:40:00,2016-10-15 15:00:00)",0.0,60.0,2016-10-15 14:40:00
9224,3.0,"[2016-10-15 14:40:00,2016-10-15 15:00:00)",0.0,118.0,2016-10-15 14:40:00
9225,3.0,"[2016-10-15 14:40:00,2016-10-15 15:00:00)",1.0,103.0,2016-10-15 14:40:00
9226,2.0,"[2016-10-15 15:00:00,2016-10-15 15:20:00)",0.0,72.0,2016-10-15 15:00:00
9227,1.0,"[2016-10-15 15:00:00,2016-10-15 15:20:00)",0.0,37.0,2016-10-15 15:00:00
9228,1.0,"[2016-10-15 15:00:00,2016-10-15 15:20:00)",1.0,108.0,2016-10-15 15:00:00
9229,3.0,"[2016-10-15 15:00:00,2016-10-15 15:20:00)",0.0,109.0,2016-10-15 15:00:00
9230,3.0,"[2016-10-15 15:00:00,2016-10-15 15:20:00)",1.0,119.0,2016-10-15 15:00:00
9231,1.0,"[2016-10-15 15:20:00,2016-10-15 15:40:00)",0.0,59.0,2016-10-15 15:20:00
9232,1.0,"[2016-10-15 15:20:00,2016-10-15 15:40:00)",1.0,85.0,2016-10-15 15:20:00
9233,2.0,"[2016-10-15 15:20:00,2016-10-15 15:40:00)",0.0,82.0,2016-10-15 15:20:00
9234,3.0,"[2016-10-15 15:20:00,2016-10-15 15:40:00)",0.0,159.0,2016-10-15 15:20:00
9235,3.0,"[2016-10-15 15:20:00,2016-10-15 15:40:00)",1.0,101.0,2016-10-15 15:20:00
9236,3.0,"[2016-10-15 15:40:00,2016-10-15 16:00:00)",0.0,127.0,2016-10-15 15:40:00
9237,3.0,"[2016-10-15 15:40:00,2016-10-15 16:00:00)",1.0,106.0,2016-10-15 15:40:00
9238,1.0,"[2016-10-15 15:40:00,2016-10-15 16:00:00)",0.0,57.0,2016-10-15 15:40:00
9239,1.0,"[2016-10-15 15:40:00,2016-10-15 16:00:00)",1.0,96.0,2016-10-15 15:40:00
9240,2.0,"[2016-10-15 15:40:00,2016-10-15 16:00:00)",0.0,88.0,2016-10-15 15:40:00
9241,3.0,"[2016-10-15 16:00:00,2016-10-15 16:20:00)",0.0,137.0,2016-10-15 16:00:00
9242,3.0,"[2016-10-15 16:00:00,2016-10-15 16:20:00)",1.0,90.0,2016-10-15 16:00:00
9243,2.0,"[2016-10-15 16:00:00,2016-10-15 16:20:00)",0.0,85.0,2016-10-15 16:00:00
9244,1.0,"[2016-10-15 16:00:00,2016-10-15 16:20:00)",0.0,57.0,2016-10-15 16:00:00
9245,1.0,"[2016-10-15 16:00:00,2016-10-15 16:20:00)",1.0,92.0,2016-10-15 16:00:00
9246,2.0,"[2016-10-15 16:20:00,2016-10-15 16:40:00)",0.0,79.0,2016-10-15 16:20:00
9247,3.0,"[2016-10-15 16:20:00,2016-10-15 16:40:00)",0.0,125.0,2016-10-15 16:20:00
9248,3.0,"[2016-10-15 16:20:00,2016-10-15 16:40:00)",1.0,95.0,2016-10-15 16:20:00
9249,1.0,"[2016-10-15 16:20:00,2016-10-15 16:40:00)",0.0,66.0,2016-10-15 16:20:00
9250,1.0,"[2016-10-15 16:20:00,2016-10-15 16:40:00)",1.0,89.0,2016-10-15 16:20:00
9251,2.0,"[2016-10-15 16:40:00,2016-10-15 17:00:00)",0.0,91.0,2016-10-15 16:40:00
9252,3.0,"[2016-10-15 16:40:00,2016-10-15 17:00:00)",0.0,124.0,2016-10-15 16:40:00
9253,3.0,"[2016-10-15 16:40:00,2016-10-15 17:00:00)",1.0,89.0,2016-10-15 16:40:00
9254,1.0,"[2016-10-15 16:40:00,2016-10-15 17:00:00)",0.0,64.0,2016-10-15 16:40:00
9255,1.0,"[2016-10-15 16:40:00,2016-10-15 17:00:00)",1.0,93.0,2016-10-15 16:40:00
9256,2.0,"[2016-10-15 17:00:00,2016-10-15 17:20:00)",0.0,72.0,2016-10-15 17:00:00
9257,1.0,"[2016-10-15 17:00:00,2016-10-15 17:20:00)",0.0,66.0,2016-10-15 17:00:00
9258,1.0,"[2016-10-15 17:00:00,2016-10-15 17:20:00)",1.0,85.0,2016-10-15 17:00:00
9259,3.0,"[2016-10-15 17:00:00,2016-10-15 17:20:00)",0.0,105.0,2016-10-15 17:00:00
9260,3.0,"[2016-10-15 17:00:00,2016-10-15 17:20:00)",1.0,104.0,2016-10-15 17:00:00
9261,3.0,"[2016-10-15 17:20:00,2016-10-15 17:40:00)",0.0,127.0,2016-10-15 17:20:00
9262,3.0,"[2016-10-15 17:20:00,2016-10-15 17:40:00)",1.0,87.0,2016-10-15 17:20:00
9263,1.0,"[2016-10-15 17:20:00,2016-10-15 17:40:00)",0.0,55.0,2016-10-15 17:20:00
9264,1.0,"[2016-10-15 17:20:00,2016-10-15 17:40:00)",1.0,94.0,2016-10-15 17:20:00
9265,2.0,"[2016-10-15 17:20:00,2016-10-15 17:40:00)",0.0,84.0,2016-10-15 17:20:00
9266,2.0,"[2016-10-15 17:40:00,2016-10-15 18:00:00)",0.0,50.0,2016-10-15 17:40:00
9267,3.0,"[2016-10-15 17:40:00,2016-10-15 18:00:00)",0.0,104.0,2016-10-15 17:40:00
9268,3.0,"[2016-10-15 17:40:00,2016-10-15 18:00:00)",1.0,87.0,2016-10-15 17:40:00
9269,1.0,"[2016-10-15 17:40:00,2016-10-15 18:00:00)",0.0,32.0,2016-10-15 17:40:00
9270,1.0,"[2016-10-15 17:40:00,2016-10-15 18:00:00)",1.0,90.0,2016-10-15 17:40:00
9271,3.0,"[2016-10-15 18:00:00,2016-10-15 18:20:00)",0.0,82.0,2016-10-15 18:00:00
9272,3.0,"[2016-10-15 18:00:00,2016-10-15 18:20:00)",1.0,92.0,2016-10-15 18:00:00
9273,2.0,"[2016-10-15 18:00:00,2016-10-15 18:20:00)",0.0,41.0,2016-10-15 18:00:00
9274,1.0,"[2016-10-15 18:00:00,2016-10-15 18:20:00)",0.0,33.0,2016-10-15 18:00:00
9275,1.0,"[2016-10-15 18:00:00,2016-10-15 18:20:00)",1.0,67.0,2016-10-15 18:00:00
9276,1.0,"[2016-10-15 18:20:00,2016-10-15 18:40:00)",0.0,30.0,2016-10-15 18:20:00
9277,1.0,"[2016-10-15 18:20:00,2016-10-15 18:40:00)",1.0,71.0,2016-10-15 18:20:00
9278,2.0,"[2016-10-15 18:20:00,2016-10-15 18:40:00)",0.0,35.0,2016-10-15 18:20:00
9279,3.0,"[2016-10-15 18:20:00,2016-10-15 18:40:00)",0.0,70.0,2016-10-15 18:20:00
9280,3.0,"[2016-10-15 18:20:00,2016-10-15 18:40:00)",1.0,85.0,2016-10-15 18:20:00
9281,1.0,"[2016-10-15 18:40:00,2016-10-15 19:00:00)",0.0,29.0,2016-10-15 18:40:00
9282,1.0,"[2016-10-15 18:40:00,2016-10-15 19:00:00)",1.0,61.0,2016-10-15 18:40:00
9283,3.0,"[2016-10-15 18:40:00,2016-10-15 19:00:00)",0.0,62.0,2016-10-15 18:40:00
9284,3.0,"[2016-10-15 18:40:00,2016-10-15 19:00:00)",1.0,82.0,2016-10-15 18:40:00
9285,2.0,"[2016-10-15 18:40:00,2016-10-15 19:00:00)",0.0,37.0,2016-10-15 18:40:00
9286,1.0,"[2016-10-15 19:00:00,2016-10-15 19:20:00)",0.0,20.0,2016-10-15 19:00:00
9287,1.0,"[2016-10-15 19:00:00,2016-10-15 19:20:00)",1.0,46.0,2016-10-15 19:00:00
9288,2.0,"[2016-10-15 19:00:00,2016-10-15 19:20:00)",0.0,40.0,2016-10-15 19:00:00
9289,3.0,"[2016-10-15 19:00:00,2016-10-15 19:20:00)",0.0,64.0,2016-10-15 19:00:00
9290,3.0,"[2016-10-15 19:00:00,2016-10-15 19:20:00)",1.0,83.0,2016-10-15 19:00:00
9291,2.0,"[2016-10-15 19:20:00,2016-10-15 19:40:00)",0.0,37.0,2016-10-15 19:20:00
9292,3.0,"[2016-10-15 19:20:00,2016-10-15 19:40:00)",0.0,67.0,2016-10-15 19:20:00
9293,3.0,"[2016-10-15 19:20:00,2016-10-15 19:40:00)",1.0,49.0,2016-10-15 19:20:00
9294,1.0,"[2016-10-15 19:20:00,2016-10-15 19:40:00)",0.0,20.0,2016-10-15 19:20:00
9295,1.0,"[2016-10-15 19:20:00,2016-10-15 19:40:00)",1.0,55.0,2016-10-15 19:20:00
9296,2.0,"[2016-10-15 19:40:00,2016-10-15 20:00:00)",0.0,34.0,2016-10-15 19:40:00
9297,3.0,"[2016-10-15 19:40:00,2016-10-15 20:00:00)",0.0,73.0,2016-10-15 19:40:00
9298,3.0,"[2016-10-15 19:40:00,2016-10-15 20:00:00)",1.0,63.0,2016-10-15 19:40:00
9299,1.0,"[2016-10-15 19:40:00,2016-10-15 20:00:00)",0.0,26.0,2016-10-15 19:40:00
9300,1.0,"[2016-10-15 19:40:00,2016-10-15 20:00:00)",1.0,48.0,2016-10-15 19:40:00
9301,2.0,"[2016-10-15 20:00:00,2016-10-15 20:20:00)",0.0,36.0,2016-10-15 20:00:00
9302,3.0,"[2016-10-15 20:00:00,2016-10-15 20:20:00)",0.0,55.0,2016-10-15 20:00:00
9303,3.0,"[2016-10-15 20:00:00,2016-10-15 20:20:00)",1.0,73.0,2016-10-15 20:00:00
9304,1.0,"[2016-10-15 20:00:00,2016-10-15 20:20:00)",0.0,22.0,2016-10-15 20:00:00
9305,1.0,"[2016-10-15 20:00:00,2016-10-15 20:20:00)",1.0,44.0,2016-10-15 20:00:00
9306,2.0,"[2016-10-15 20:20:00,2016-10-15 20:40:00)",0.0,50.0,2016-10-15 20:20:00
9307,3.0,"[2016-10-15 20:20:00,2016-10-15 20:40:00)",0.0,48.0,2016-10-15 20:20:00
9308,3.0,"[2016-10-15 20:20:00,2016-10-15 20:40:00)",1.0,55.0,2016-10-15 20:20:00
9309,1.0,"[2016-10-15 20:20:00,2016-10-15 20:40:00)",0.0,17.0,2016-10-15 20:20:00
9310,1.0,"[2016-10-15 20:20:00,2016-10-15 20:40:00)",1.0,38.0,2016-10-15 20:20:00
9311,1.0,"[2016-10-15 20:40:00,2016-10-15 21:00:00)",0.0,23.0,2016-10-15 20:40:00
9312,1.0,"[2016-10-15 20:40:00,2016-10-15 21:00:00)",1.0,40.0,2016-10-15 20:40:00
9313,2.0,"[2016-10-15 20:40:00,2016-10-15 21:00:00)",0.0,32.0,2016-10-15 20:40:00
9314,3.0,"[2016-10-15 20:40:00,2016-10-15 21:00:00)",0.0,53.0,2016-10-15 20:40:00
9315,3.0,"[2016-10-15 20:40:00,2016-10-15 21:00:00)",1.0,54.0,2016-10-15 20:40:00
9316,1.0,"[2016-10-15 21:00:00,2016-10-15 21:20:00)",0.0,21.0,2016-10-15 21:00:00
9317,1.0,"[2016-10-15 21:00:00,2016-10-15 21:20:00)",1.0,34.0,2016-10-15 21:00:00
9318,3.0,"[2016-10-15 21:00:00,2016-10-15 21:20:00)",0.0,45.0,2016-10-15 21:00:00
9319,3.0,"[2016-10-15 21:00:00,2016-10-15 21:20:00)",1.0,43.0,2016-10-15 21:00:00
9320,2.0,"[2016-10-15 21:00:00,2016-10-15 21:20:00)",0.0,26.0,2016-10-15 21:00:00
9321,1.0,"[2016-10-15 21:20:00,2016-10-15 21:40:00)",0.0,18.0,2016-10-15 21:20:00
9322,1.0,"[2016-10-15 21:20:00,2016-10-15 21:40:00)",1.0,28.0,2016-10-15 21:20:00
9323,2.0,"[2016-10-15 21:20:00,2016-10-15 21:40:00)",0.0,21.0,2016-10-15 21:20:00
9324,3.0,"[2016-10-15 21:20:00,2016-10-15 21:40:00)",0.0,42.0,2016-10-15 21:20:00
9325,3.0,"[2016-10-15 21:20:00,2016-10-15 21:40:00)",1.0,36.0,2016-10-15 21:20:00
9326,1.0,"[2016-10-15 21:40:00,2016-10-15 22:00:00)",0.0,20.0,2016-10-15 21:40:00
9327,1.0,"[2016-10-15 21:40:00,2016-10-15 22:00:00)",1.0,28.0,2016-10-15 21:40:00
9328,3.0,"[2016-10-15 21:40:00,2016-10-15 22:00:00)",0.0,31.0,2016-10-15 21:40:00
9329,3.0,"[2016-10-15 21:40:00,2016-10-15 22:00:00)",1.0,30.0,2016-10-15 21:40:00
9330,2.0,"[2016-10-15 21:40:00,2016-10-15 22:00:00)",0.0,26.0,2016-10-15 21:40:00
9331,1.0,"[2016-10-15 22:00:00,2016-10-15 22:20:00)",0.0,16.0,2016-10-15 22:00:00
9332,1.0,"[2016-10-15 22:00:00,2016-10-15 22:20:00)",1.0,25.0,2016-10-15 22:00:00
9333,3.0,"[2016-10-15 22:00:00,2016-10-15 22:20:00)",0.0,22.0,2016-10-15 22:00:00
9334,3.0,"[2016-10-15 22:00:00,2016-10-15 22:20:00)",1.0,24.0,2016-10-15 22:00:00
9335,2.0,"[2016-10-15 22:00:00,2016-10-15 22:20:00)",0.0,16.0,2016-10-15 22:00:00
9336,2.0,"[2016-10-15 22:20:00,2016-10-15 22:40:00)",0.0,10.0,2016-10-15 22:20:00
9337,3.0,"[2016-10-15 22:20:00,2016-10-15 22:40:00)",0.0,22.0,2016-10-15 22:20:00
9338,3.0,"[2016-10-15 22:20:00,2016-10-15 22:40:00)",1.0,23.0,2016-10-15 22:20:00
9339,1.0,"[2016-10-15 22:20:00,2016-10-15 22:40:00)",0.0,17.0,2016-10-15 22:20:00
9340,1.0,"[2016-10-15 22:20:00,2016-10-15 22:40:00)",1.0,21.0,2016-10-15 22:20:00
9341,1.0,"[2016-10-15 22:40:00,2016-10-15 23:00:00)",0.0,4.0,2016-10-15 22:40:00
9342,1.0,"[2016-10-15 22:40:00,2016-10-15 23:00:00)",1.0,21.0,2016-10-15 22:40:00
9343,3.0,"[2016-10-15 22:40:00,2016-10-15 23:00:00)",0.0,20.0,2016-10-15 22:40:00
9344,3.0,"[2016-10-15 22:40:00,2016-10-15 23:00:00)",1.0,22.0,2016-10-15 22:40:00
9345,2.0,"[2016-10-15 22:40:00,2016-10-15 23:00:00)",0.0,11.0,2016-10-15 22:40:00
9346,3.0,"[2016-10-15 23:00:00,2016-10-15 23:20:00)",0.0,9.0,2016-10-15 23:00:00
9347,3.0,"[2016-10-15 23:00:00,2016-10-15 23:20:00)",1.0,15.0,2016-10-15 23:00:00
9348,2.0,"[2016-10-15 23:00:00,2016-10-15 23:20:00)",0.0,6.0,2016-10-15 23:00:00
9349,1.0,"[2016-10-15 23:00:00,2016-10-15 23:20:00)",0.0,15.0,2016-10-15 23:00:00
9350,1.0,"[2016-10-15 23:00:00,2016-10-15 23:20:00)",1.0,20.0,2016-10-15 23:00:00
9351,3.0,"[2016-10-15 23:20:00,2016-10-15 23:40:00)",0.0,9.0,2016-10-15 23:20:00
9352,3.0,"[2016-10-15 23:20:00,2016-10-15 23:40:00)",1.0,31.0,2016-10-15 23:20:00
9353,1.0,"[2016-10-15 23:20:00,2016-10-15 23:40:00)",0.0,5.0,2016-10-15 23:20:00
9354,1.0,"[2016-10-15 23:20:00,2016-10-15 23:40:00)",1.0,13.0,2016-10-15 23:20:00
9355,2.0,"[2016-10-15 23:20:00,2016-10-15 23:40:00)",0.0,8.0,2016-10-15 23:20:00
9356,2.0,"[2016-10-15 23:40:00,2016-10-16 00:00:00)",0.0,7.0,2016-10-15 23:40:00
9357,1.0,"[2016-10-15 23:40:00,2016-10-16 00:00:00)",0.0,9.0,2016-10-15 23:40:00
9358,1.0,"[2016-10-15 23:40:00,2016-10-16 00:00:00)",1.0,15.0,2016-10-15 23:40:00
9359,3.0,"[2016-10-15 23:40:00,2016-10-16 00:00:00)",0.0,13.0,2016-10-15 23:40:00
9360,3.0,"[2016-10-15 23:40:00,2016-10-16 00:00:00)",1.0,9.0,2016-10-15 23:40:00
9361,1.0,"[2016-10-16 00:00:00,2016-10-16 00:20:00)",0.0,10.0,2016-10-16 00:00:00
9362,1.0,"[2016-10-16 00:00:00,2016-10-16 00:20:00)",1.0,107.0,2016-10-16 00:00:00
9363,3.0,"[2016-10-16 00:00:00,2016-10-16 00:20:00)",0.0,24.0,2016-10-16 00:00:00
9364,3.0,"[2016-10-16 00:00:00,2016-10-16 00:20:00)",1.0,135.0,2016-10-16 00:00:00
9365,2.0,"[2016-10-16 00:00:00,2016-10-16 00:20:00)",0.0,2.0,2016-10-16 00:00:00
9366,3.0,"[2016-10-16 00:20:00,2016-10-16 00:40:00)",0.0,18.0,2016-10-16 00:20:00
9367,3.0,"[2016-10-16 00:20:00,2016-10-16 00:40:00)",1.0,109.0,2016-10-16 00:20:00
9368,1.0,"[2016-10-16 00:20:00,2016-10-16 00:40:00)",0.0,9.0,2016-10-16 00:20:00
9369,1.0,"[2016-10-16 00:20:00,2016-10-16 00:40:00)",1.0,68.0,2016-10-16 00:20:00
9370,2.0,"[2016-10-16 00:40:00,2016-10-16 01:00:00)",0.0,1.0,2016-10-16 00:40:00
9371,1.0,"[2016-10-16 00:40:00,2016-10-16 01:00:00)",0.0,8.0,2016-10-16 00:40:00
9372,1.0,"[2016-10-16 00:40:00,2016-10-16 01:00:00)",1.0,35.0,2016-10-16 00:40:00
9373,3.0,"[2016-10-16 00:40:00,2016-10-16 01:00:00)",0.0,20.0,2016-10-16 00:40:00
9374,3.0,"[2016-10-16 00:40:00,2016-10-16 01:00:00)",1.0,87.0,2016-10-16 00:40:00
9375,2.0,"[2016-10-16 01:00:00,2016-10-16 01:20:00)",0.0,1.0,2016-10-16 01:00:00
9376,1.0,"[2016-10-16 01:00:00,2016-10-16 01:20:00)",0.0,7.0,2016-10-16 01:00:00
9377,1.0,"[2016-10-16 01:00:00,2016-10-16 01:20:00)",1.0,4.0,2016-10-16 01:00:00
9378,3.0,"[2016-10-16 01:00:00,2016-10-16 01:20:00)",0.0,19.0,2016-10-16 01:00:00
9379,3.0,"[2016-10-16 01:00:00,2016-10-16 01:20:00)",1.0,9.0,2016-10-16 01:00:00
