tollgate_id,time_window,direction,volume,start_time,date,time,day_of_week,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6,week_day_7,is_weekend,month,day,hour,minute,time_win_label,lengthSum,widthSum,lanesSum,laneWidthSum,intersectionNum,linkNum,vehicle_model[0]_2h_ago,vehicle_model[1]_2h_ago,vehicle_model[2]_2h_ago,vehicle_model[3]_2h_ago,vehicle_model[4]_2h_ago,vehicle_model[5]_2h_ago,vehicle_model[6]_2h_ago,vehicle_model[7]_2h_ago,has_etc[0]_2h_ago,has_etc[1]_2h_ago,working_day_2h_ago,total_volume_2h_ago,vehicle_model[0]_1d2h_ago,vehicle_model[1]_1d2h_ago,vehicle_model[2]_1d2h_ago,vehicle_model[3]_1d2h_ago,vehicle_model[4]_1d2h_ago,vehicle_model[5]_1d2h_ago,vehicle_model[6]_1d2h_ago,vehicle_model[7]_1d2h_ago,has_etc[0]_1d2h_ago,has_etc[1]_1d2h_ago,working_day_1d2h_ago,total_volume_1d2h_ago,total_volume
2.0,"[2016-10-13 05:00:00,2016-10-13 05:20:00)",0.0,19.0,2016-10-13 05:00:00,2016-10-13,05:00:00,4,0,0,0,1,0,0,0,0,10,13,5,0,15,384,42,14,18,1,6,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,19
1.0,"[2016-10-13 05:00:00,2016-10-13 05:20:00)",0.0,7.0,2016-10-13 05:00:00,2016-10-13,05:00:00,4,0,0,0,1,0,0,0,0,10,13,5,0,15,2371,150,50,63,2,21,0,2,0,2,0,4,0,0,8,0,1,8,0,1,1,1,0,6,0,0,9,0,1,9,7
1.0,"[2016-10-13 05:00:00,2016-10-13 05:20:00)",1.0,31.0,2016-10-13 05:00:00,2016-10-13,05:00:00,4,0,0,0,1,0,0,0,0,10,13,5,0,15,2371,150,50,63,2,21,0,11,0,0,0,1,0,0,12,0,1,12,0,3,1,1,0,1,0,0,6,0,1,6,31
1.0,"[2016-10-13 05:20:00,2016-10-13 05:40:00)",0.0,2.0,2016-10-13 05:20:00,2016-10-13,05:20:00,4,0,0,0,1,0,0,0,0,10,13,5,20,16,2371,150,50,63,2,21,0,2,2,0,0,4,0,0,8,0,1,8,0,3,3,1,0,1,0,0,7,1,1,8,2
1.0,"[2016-10-13 05:20:00,2016-10-13 05:40:00)",1.0,40.0,2016-10-13 05:20:00,2016-10-13,05:20:00,4,0,0,0,1,0,0,0,0,10,13,5,20,16,2371,150,50,63,2,21,0,7,0,0,0,0,0,0,7,0,1,7,0,12,1,1,0,0,0,0,13,1,1,14,40
3.0,"[2016-10-13 05:20:00,2016-10-13 05:40:00)",0.0,16.0,2016-10-13 05:20:00,2016-10-13,05:20:00,4,0,0,0,1,0,0,0,0,10,13,5,20,16,2535,162,54,63,3,21,0,9,1,0,0,0,0,0,10,0,1,10,0,12,2,0,1,3,0,0,18,0,1,18,16
3.0,"[2016-10-13 05:20:00,2016-10-13 05:40:00)",1.0,9.0,2016-10-13 05:20:00,2016-10-13,05:20:00,4,0,0,0,1,0,0,0,0,10,13,5,20,16,2535,162,54,63,3,21,0,3,1,1,0,3,0,0,8,0,1,8,0,4,0,0,0,3,0,0,6,1,1,7,9
2.0,"[2016-10-13 05:20:00,2016-10-13 05:40:00)",0.0,21.0,2016-10-13 05:20:00,2016-10-13,05:20:00,4,0,0,0,1,0,0,0,0,10,13,5,20,16,384,42,14,18,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21
1.0,"[2016-10-13 05:40:00,2016-10-13 06:00:00)",0.0,4.0,2016-10-13 05:40:00,2016-10-13,05:40:00,4,0,0,0,1,0,0,0,0,10,13,5,40,17,2371,150,50,63,2,21,0,3,3,2,0,3,0,0,11,0,1,11,0,3,3,3,0,2,0,0,11,0,1,11,4
1.0,"[2016-10-13 05:40:00,2016-10-13 06:00:00)",1.0,34.0,2016-10-13 05:40:00,2016-10-13,05:40:00,4,0,0,0,1,0,0,0,0,10,13,5,40,17,2371,150,50,63,2,21,0,12,1,0,0,0,0,0,13,0,1,13,0,16,0,0,0,2,0,0,17,1,1,18,34
3.0,"[2016-10-13 05:40:00,2016-10-13 06:00:00)",0.0,20.0,2016-10-13 05:40:00,2016-10-13,05:40:00,4,0,0,0,1,0,0,0,0,10,13,5,40,17,2535,162,54,63,3,21,0,6,3,0,0,4,0,0,13,0,1,13,0,7,1,1,0,1,0,0,9,1,1,10,20
3.0,"[2016-10-13 05:40:00,2016-10-13 06:00:00)",1.0,19.0,2016-10-13 05:40:00,2016-10-13,05:40:00,4,0,0,0,1,0,0,0,0,10,13,5,40,17,2535,162,54,63,3,21,0,3,1,2,0,1,0,0,7,0,1,7,0,3,0,0,0,1,0,0,4,0,1,4,19
2.0,"[2016-10-13 05:40:00,2016-10-13 06:00:00)",0.0,14.0,2016-10-13 05:40:00,2016-10-13,05:40:00,4,0,0,0,1,0,0,0,0,10,13,5,40,17,384,42,14,18,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14
2.0,"[2016-10-13 06:00:00,2016-10-13 06:20:00)",0.0,23.0,2016-10-13 06:00:00,2016-10-13,06:00:00,4,0,0,0,1,0,0,0,0,10,13,6,0,18,384,42,14,18,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23
3.0,"[2016-10-13 06:00:00,2016-10-13 06:20:00)",0.0,31.0,2016-10-13 06:00:00,2016-10-13,06:00:00,4,0,0,0,1,0,0,0,0,10,13,6,0,18,2535,162,54,63,3,21,0,13,2,0,0,1,0,0,14,2,1,16,0,8,0,0,0,3,0,0,10,1,1,11,31
3.0,"[2016-10-13 06:00:00,2016-10-13 06:20:00)",1.0,29.0,2016-10-13 06:00:00,2016-10-13,06:00:00,4,0,0,0,1,0,0,0,0,10,13,6,0,18,2535,162,54,63,3,21,0,1,0,0,0,1,0,0,2,0,1,2,0,5,0,0,0,0,0,0,3,2,1,5,29
1.0,"[2016-10-13 06:00:00,2016-10-13 06:20:00)",0.0,17.0,2016-10-13 06:00:00,2016-10-13,06:00:00,4,0,0,0,1,0,0,0,0,10,13,6,0,18,2371,150,50,63,2,21,0,3,1,1,1,4,0,0,10,0,1,10,0,5,1,3,0,0,0,0,9,0,1,9,17
1.0,"[2016-10-13 06:00:00,2016-10-13 06:20:00)",1.0,39.0,2016-10-13 06:00:00,2016-10-13,06:00:00,4,0,0,0,1,0,0,0,0,10,13,6,0,18,2371,150,50,63,2,21,0,12,0,0,0,2,0,0,14,0,1,14,0,12,0,1,0,4,0,0,17,0,1,17,39
1.0,"[2016-10-13 06:20:00,2016-10-13 06:40:00)",0.0,18.0,2016-10-13 06:20:00,2016-10-13,06:20:00,4,0,0,0,1,0,0,0,0,10,13,6,20,19,2371,150,50,63,2,21,0,5,1,0,0,4,0,0,10,0,1,10,0,2,3,0,0,2,0,0,7,0,1,7,18
1.0,"[2016-10-13 06:20:00,2016-10-13 06:40:00)",1.0,46.0,2016-10-13 06:20:00,2016-10-13,06:20:00,4,0,0,0,1,0,0,0,0,10,13,6,20,19,2371,150,50,63,2,21,0,15,1,0,1,2,0,0,16,3,1,19,0,19,2,0,0,2,0,0,22,1,1,23,46
2.0,"[2016-10-13 06:20:00,2016-10-13 06:40:00)",0.0,54.0,2016-10-13 06:20:00,2016-10-13,06:20:00,4,0,0,0,1,0,0,0,0,10,13,6,20,19,384,42,14,18,1,6,0,2,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,54
3.0,"[2016-10-13 06:20:00,2016-10-13 06:40:00)",0.0,38.0,2016-10-13 06:20:00,2016-10-13,06:20:00,4,0,0,0,1,0,0,0,0,10,13,6,20,19,2535,162,54,63,3,21,0,5,2,2,0,1,0,0,9,1,1,10,0,10,1,0,0,0,0,0,10,1,1,11,38
3.0,"[2016-10-13 06:20:00,2016-10-13 06:40:00)",1.0,31.0,2016-10-13 06:20:00,2016-10-13,06:20:00,4,0,0,0,1,0,0,0,0,10,13,6,20,19,2535,162,54,63,3,21,0,1,1,2,0,1,0,0,5,0,1,5,0,4,0,3,0,1,0,0,8,0,1,8,31
1.0,"[2016-10-13 06:40:00,2016-10-13 07:00:00)",0.0,32.0,2016-10-13 06:40:00,2016-10-13,06:40:00,4,0,0,0,1,0,0,0,0,10,13,6,40,20,2371,150,50,63,2,21,0,5,4,0,0,3,0,0,11,1,1,12,0,3,2,0,0,5,0,0,10,0,1,10,32
1.0,"[2016-10-13 06:40:00,2016-10-13 07:00:00)",1.0,76.0,2016-10-13 06:40:00,2016-10-13,06:40:00,4,0,0,0,1,0,0,0,0,10,13,6,40,20,2371,150,50,63,2,21,0,25,4,0,0,1,0,0,28,2,1,30,0,18,1,0,0,4,0,0,22,1,1,23,76
2.0,"[2016-10-13 06:40:00,2016-10-13 07:00:00)",0.0,66.0,2016-10-13 06:40:00,2016-10-13,06:40:00,4,0,0,0,1,0,0,0,0,10,13,6,40,20,384,42,14,18,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,66
3.0,"[2016-10-13 06:40:00,2016-10-13 07:00:00)",0.0,72.0,2016-10-13 06:40:00,2016-10-13,06:40:00,4,0,0,0,1,0,0,0,0,10,13,6,40,20,2535,162,54,63,3,21,0,8,1,1,0,0,0,0,7,3,1,10,0,9,2,1,0,2,0,0,14,0,1,14,72
3.0,"[2016-10-13 06:40:00,2016-10-13 07:00:00)",1.0,55.0,2016-10-13 06:40:00,2016-10-13,06:40:00,4,0,0,0,1,0,0,0,0,10,13,6,40,20,2535,162,54,63,3,21,0,2,0,1,0,1,0,0,3,1,1,4,0,3,1,0,0,1,0,0,5,0,1,5,55
1.0,"[2016-10-13 07:00:00,2016-10-13 07:20:00)",0.0,32.0,2016-10-13 07:00:00,2016-10-13,07:00:00,4,0,0,0,1,0,0,0,0,10,13,7,0,21,2371,150,50,63,2,21,0,5,1,0,0,1,0,0,6,1,1,7,0,1,2,0,0,0,0,0,3,0,1,3,32
1.0,"[2016-10-13 07:00:00,2016-10-13 07:20:00)",1.0,81.0,2016-10-13 07:00:00,2016-10-13,07:00:00,4,0,0,0,1,0,0,0,0,10,13,7,0,21,2371,150,50,63,2,21,0,18,4,1,3,5,0,0,31,0,1,31,0,25,1,1,0,5,1,0,32,1,1,33,81
3.0,"[2016-10-13 07:00:00,2016-10-13 07:20:00)",0.0,110.0,2016-10-13 07:00:00,2016-10-13,07:00:00,4,0,0,0,1,0,0,0,0,10,13,7,0,21,2535,162,54,63,3,21,0,9,3,0,0,0,0,0,11,1,1,12,0,14,7,0,0,0,0,0,19,2,1,21,110
3.0,"[2016-10-13 07:00:00,2016-10-13 07:20:00)",1.0,75.0,2016-10-13 07:00:00,2016-10-13,07:00:00,4,0,0,0,1,0,0,0,0,10,13,7,0,21,2535,162,54,63,3,21,0,3,3,2,0,2,0,0,10,0,1,10,0,3,2,1,0,2,0,0,8,0,1,8,75
2.0,"[2016-10-13 07:00:00,2016-10-13 07:20:00)",0.0,91.0,2016-10-13 07:00:00,2016-10-13,07:00:00,4,0,0,0,1,0,0,0,0,10,13,7,0,21,384,42,14,18,1,6,0,5,14,0,0,0,0,0,18,1,1,19,0,5,9,0,0,0,0,0,14,0,1,14,91
1.0,"[2016-10-13 07:20:00,2016-10-13 07:40:00)",0.0,44.0,2016-10-13 07:20:00,2016-10-13,07:20:00,4,0,0,0,1,0,0,0,0,10,13,7,20,22,2371,150,50,63,2,21,0,0,2,0,0,0,0,0,2,0,1,2,0,4,4,0,0,0,0,0,7,1,1,8,44
1.0,"[2016-10-13 07:20:00,2016-10-13 07:40:00)",1.0,95.0,2016-10-13 07:20:00,2016-10-13,07:20:00,4,0,0,0,1,0,0,0,0,10,13,7,20,22,2371,150,50,63,2,21,0,29,7,0,2,1,1,0,39,1,1,40,0,22,3,1,0,3,0,0,28,1,1,29,95
2.0,"[2016-10-13 07:20:00,2016-10-13 07:40:00)",0.0,107.0,2016-10-13 07:20:00,2016-10-13,07:20:00,4,0,0,0,1,0,0,0,0,10,13,7,20,22,384,42,14,18,1,6,0,15,6,0,0,0,0,0,20,1,1,21,0,9,5,0,0,0,0,0,13,1,1,14,107
3.0,"[2016-10-13 07:20:00,2016-10-13 07:40:00)",0.0,134.0,2016-10-13 07:20:00,2016-10-13,07:20:00,4,0,0,0,1,0,0,0,0,10,13,7,20,22,2535,162,54,63,3,21,0,9,7,0,0,0,0,0,12,4,1,16,0,5,5,0,0,0,0,0,8,2,1,10,134
3.0,"[2016-10-13 07:20:00,2016-10-13 07:40:00)",1.0,71.0,2016-10-13 07:20:00,2016-10-13,07:20:00,4,0,0,0,1,0,0,0,0,10,13,7,20,22,2535,162,54,63,3,21,0,3,1,3,0,2,0,0,8,1,1,9,0,4,2,2,1,0,0,0,8,1,1,9,71
1.0,"[2016-10-13 07:40:00,2016-10-13 08:00:00)",0.0,49.0,2016-10-13 07:40:00,2016-10-13,07:40:00,4,0,0,0,1,0,0,0,0,10,13,7,40,23,2371,150,50,63,2,21,0,4,0,0,0,0,0,0,3,1,1,4,0,5,1,0,0,0,0,0,5,1,1,6,49
1.0,"[2016-10-13 07:40:00,2016-10-13 08:00:00)",1.0,105.0,2016-10-13 07:40:00,2016-10-13,07:40:00,4,0,0,0,1,0,0,0,0,10,13,7,40,23,2371,150,50,63,2,21,0,17,5,1,4,6,0,1,32,2,1,34,0,20,2,2,0,6,0,0,30,0,1,30,105
3.0,"[2016-10-13 07:40:00,2016-10-13 08:00:00)",0.0,145.0,2016-10-13 07:40:00,2016-10-13,07:40:00,4,0,0,0,1,0,0,0,0,10,13,7,40,23,2535,162,54,63,3,21,0,13,7,0,0,0,0,0,14,6,1,20,0,16,11,0,0,0,0,0,26,1,1,27,145
3.0,"[2016-10-13 07:40:00,2016-10-13 08:00:00)",1.0,87.0,2016-10-13 07:40:00,2016-10-13,07:40:00,4,0,0,0,1,0,0,0,0,10,13,7,40,23,2535,162,54,63,3,21,0,13,5,1,0,0,0,0,15,4,1,19,0,14,5,0,0,0,0,0,18,1,1,19,87
2.0,"[2016-10-13 07:40:00,2016-10-13 08:00:00)",0.0,145.0,2016-10-13 07:40:00,2016-10-13,07:40:00,4,0,0,0,1,0,0,0,0,10,13,7,40,23,384,42,14,18,1,6,0,12,2,0,0,0,0,0,11,3,1,14,0,9,6,0,0,0,0,0,12,3,1,15,145
2.0,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",0.0,112.0,2016-10-13 08:00:00,2016-10-13,08:00:00,4,0,0,0,1,0,0,0,0,10,13,8,0,24,384,42,14,18,1,6,0,18,5,0,0,0,0,0,19,4,1,23,0,31,1,0,0,0,0,0,22,10,1,32,112
1.0,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",0.0,51.0,2016-10-13 08:00:00,2016-10-13,08:00:00,4,0,0,0,1,0,0,0,0,10,13,8,0,24,2371,150,50,63,2,21,0,13,4,0,0,0,0,0,14,3,1,17,0,7,3,0,0,0,0,0,8,2,1,10,51
1.0,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",1.0,107.0,2016-10-13 08:00:00,2016-10-13,08:00:00,4,0,0,0,1,0,0,0,0,10,13,8,0,24,2371,150,50,63,2,21,0,26,8,1,1,3,0,0,34,5,1,39,0,27,3,4,0,4,0,0,35,3,1,38,107
3.0,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",0.0,162.0,2016-10-13 08:00:00,2016-10-13,08:00:00,4,0,0,0,1,0,0,0,0,10,13,8,0,24,2535,162,54,63,3,21,0,19,11,0,1,0,0,0,27,4,1,31,0,20,12,1,0,0,0,0,29,4,1,33,162
3.0,"[2016-10-13 08:00:00,2016-10-13 08:20:00)",1.0,119.0,2016-10-13 08:00:00,2016-10-13,08:00:00,4,0,0,0,1,0,0,0,0,10,13,8,0,24,2535,162,54,63,3,21,0,18,4,2,1,4,0,0,27,2,1,29,0,17,2,0,1,0,0,0,15,5,1,20,119
3.0,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",0.0,157.0,2016-10-13 08:20:00,2016-10-13,08:20:00,4,0,0,0,1,0,0,0,0,10,13,8,20,25,2535,162,54,63,3,21,0,31,6,0,1,0,0,0,26,12,1,38,0,42,8,0,0,0,0,0,34,16,1,50,157
3.0,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",1.0,115.0,2016-10-13 08:20:00,2016-10-13,08:20:00,4,0,0,0,1,0,0,0,0,10,13,8,20,25,2535,162,54,63,3,21,0,23,5,1,2,0,0,0,24,7,1,31,0,24,6,3,0,2,0,0,32,3,1,35,115
2.0,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",0.0,121.0,2016-10-13 08:20:00,2016-10-13,08:20:00,4,0,0,0,1,0,0,0,0,10,13,8,20,25,384,42,14,18,1,6,0,41,13,0,0,0,0,0,42,12,1,54,0,19,8,0,0,0,0,0,22,5,1,27,121
1.0,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",0.0,59.0,2016-10-13 08:20:00,2016-10-13,08:20:00,4,0,0,0,1,0,0,0,0,10,13,8,20,25,2371,150,50,63,2,21,0,14,4,0,0,0,0,0,10,8,1,18,0,11,6,0,0,0,0,0,16,1,1,17,59
1.0,"[2016-10-13 08:20:00,2016-10-13 08:40:00)",1.0,114.0,2016-10-13 08:20:00,2016-10-13,08:20:00,4,0,0,0,1,0,0,0,0,10,13,8,20,25,2371,150,50,63,2,21,0,31,8,2,2,2,0,1,35,11,1,46,0,32,10,2,0,2,0,1,42,5,1,47,114
2.0,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",0.0,121.0,2016-10-13 08:40:00,2016-10-13,08:40:00,4,0,0,0,1,0,0,0,0,10,13,8,40,26,384,42,14,18,1,6,0,60,6,0,0,0,0,0,51,15,1,66,0,39,6,0,0,0,0,0,32,13,1,45,121
1.0,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",0.0,42.0,2016-10-13 08:40:00,2016-10-13,08:40:00,4,0,0,0,1,0,0,0,0,10,13,8,40,26,2371,150,50,63,2,21,0,25,4,2,1,0,0,0,25,7,1,32,0,14,0,2,0,0,0,0,10,6,1,16,42
1.0,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",1.0,130.0,2016-10-13 08:40:00,2016-10-13,08:40:00,4,0,0,0,1,0,0,0,0,10,13,8,40,26,2371,150,50,63,2,21,0,56,12,5,1,2,0,0,63,13,1,76,0,42,18,5,1,1,0,0,58,9,1,67,130
3.0,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",0.0,148.0,2016-10-13 08:40:00,2016-10-13,08:40:00,4,0,0,0,1,0,0,0,0,10,13,8,40,26,2535,162,54,63,3,21,0,51,17,2,2,0,0,0,52,20,1,72,0,61,15,2,3,0,0,0,50,31,1,81,148
3.0,"[2016-10-13 08:40:00,2016-10-13 09:00:00)",1.0,131.0,2016-10-13 08:40:00,2016-10-13,08:40:00,4,0,0,0,1,0,0,0,0,10,13,8,40,26,2535,162,54,63,3,21,0,40,9,3,1,2,0,0,41,14,1,55,0,27,2,4,2,1,0,0,29,7,1,36,131
2.0,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",0.0,127.0,2016-10-13 09:00:00,2016-10-13,09:00:00,4,0,0,0,1,0,0,0,0,10,13,9,0,27,384,42,14,18,1,6,0,82,8,0,1,0,0,0,56,35,1,91,0,84,6,0,1,0,0,0,56,35,1,91,127
1.0,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",0.0,65.0,2016-10-13 09:00:00,2016-10-13,09:00:00,4,0,0,0,1,0,0,0,0,10,13,9,0,27,2371,150,50,63,2,21,0,27,4,0,1,0,0,0,20,12,1,32,0,18,7,0,2,0,0,0,21,6,1,27,65
1.0,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",1.0,122.0,2016-10-13 09:00:00,2016-10-13,09:00:00,4,0,0,0,1,0,0,0,0,10,13,9,0,27,2371,150,50,63,2,21,0,65,12,3,1,0,0,0,62,19,1,81,0,60,11,3,2,4,0,0,59,21,1,80,122
3.0,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",0.0,148.0,2016-10-13 09:00:00,2016-10-13,09:00:00,4,0,0,0,1,0,0,0,0,10,13,9,0,27,2535,162,54,63,3,21,1,85,17,2,5,0,0,0,63,47,1,110,0,82,13,1,5,0,0,0,65,36,1,101,148
3.0,"[2016-10-13 09:00:00,2016-10-13 09:20:00)",1.0,112.0,2016-10-13 09:00:00,2016-10-13,09:00:00,4,0,0,0,1,0,0,0,0,10,13,9,0,27,2535,162,54,63,3,21,0,60,13,1,1,0,0,0,59,16,1,75,0,62,3,3,1,0,0,0,54,15,1,69,112
1.0,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",0.0,46.0,2016-10-13 09:20:00,2016-10-13,09:20:00,4,0,0,0,1,0,0,0,0,10,13,9,20,28,2371,150,50,63,2,21,0,38,2,0,4,0,0,0,30,14,1,44,0,25,2,0,0,0,0,0,20,7,1,27,46
1.0,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",1.0,98.0,2016-10-13 09:20:00,2016-10-13,09:20:00,4,0,0,0,1,0,0,0,0,10,13,9,20,28,2371,150,50,63,2,21,0,77,11,3,2,1,0,1,69,26,1,95,0,72,5,2,0,2,0,1,59,23,1,82,98
2.0,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",0.0,101.0,2016-10-13 09:20:00,2016-10-13,09:20:00,4,0,0,0,1,0,0,0,0,10,13,9,20,28,384,42,14,18,1,6,0,104,2,1,0,0,0,0,69,38,1,107,0,87,4,1,0,0,0,0,53,39,1,92,101
3.0,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",0.0,140.0,2016-10-13 09:20:00,2016-10-13,09:20:00,4,0,0,0,1,0,0,0,0,10,13,9,20,28,2535,162,54,63,3,21,0,119,12,1,2,0,0,0,81,53,1,134,0,100,12,1,2,0,0,0,72,43,1,115,140
3.0,"[2016-10-13 09:20:00,2016-10-13 09:40:00)",1.0,118.0,2016-10-13 09:20:00,2016-10-13,09:20:00,4,0,0,0,1,0,0,0,0,10,13,9,20,28,2535,162,54,63,3,21,0,62,5,1,1,2,0,0,46,25,1,71,0,83,4,1,4,1,0,0,63,30,1,93,118
1.0,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",0.0,59.0,2016-10-13 09:40:00,2016-10-13,09:40:00,4,0,0,0,1,0,0,0,0,10,13,9,40,29,2371,150,50,63,2,21,0,46,3,0,0,0,0,0,37,12,1,49,0,37,5,0,0,0,0,0,29,13,1,42,59
1.0,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",1.0,114.0,2016-10-13 09:40:00,2016-10-13,09:40:00,4,0,0,0,1,0,0,0,0,10,13,9,40,29,2371,150,50,63,2,21,0,94,7,1,1,2,0,0,73,32,1,105,0,95,4,1,2,0,0,1,70,33,1,103,114
2.0,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",0.0,77.0,2016-10-13 09:40:00,2016-10-13,09:40:00,4,0,0,0,1,0,0,0,0,10,13,9,40,29,384,42,14,18,1,6,0,131,14,0,0,0,0,0,97,48,1,145,0,116,2,0,1,0,0,0,65,54,1,119,77
3.0,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",0.0,131.0,2016-10-13 09:40:00,2016-10-13,09:40:00,4,0,0,0,1,0,0,0,0,10,13,9,40,29,2535,162,54,63,3,21,0,131,11,0,3,0,0,0,90,55,1,145,0,143,8,0,2,0,0,0,95,58,1,153,131
3.0,"[2016-10-13 09:40:00,2016-10-13 10:00:00)",1.0,94.0,2016-10-13 09:40:00,2016-10-13,09:40:00,4,0,0,0,1,0,0,0,0,10,13,9,40,29,2535,162,54,63,3,21,0,79,4,2,1,1,0,0,64,23,1,87,0,88,3,3,0,0,0,0,69,25,1,94,94
2.0,"[2016-10-13 10:00:00,2016-10-13 10:20:00)",0.0,69.0,2016-10-13 10:00:00,2016-10-13,10:00:00,4,0,0,0,1,0,0,0,0,10,13,10,0,30,384,42,14,18,1,6,0,104,8,0,0,0,0,0,77,35,1,112,0,118,11,0,0,0,0,0,92,37,1,129,69
1.0,"[2016-10-13 10:00:00,2016-10-13 10:20:00)",0.0,56.0,2016-10-13 10:00:00,2016-10-13,10:00:00,4,0,0,0,1,0,0,0,0,10,13,10,0,30,2371,150,50,63,2,21,0,46,5,0,0,0,0,0,43,8,1,51,0,40,2,2,1,0,0,0,34,11,1,45,56
1.0,"[2016-10-13 10:00:00,2016-10-13 10:20:00)",1.0,84.0,2016-10-13 10:00:00,2016-10-13,10:00:00,4,0,0,0,1,0,0,0,0,10,13,10,0,30,2371,150,50,63,2,21,0,95,6,1,2,3,0,0,84,23,1,107,0,100,3,6,3,2,0,0,84,30,1,114,84
3.0,"[2016-10-13 10:00:00,2016-10-13 10:20:00)",0.0,142.0,2016-10-13 10:00:00,2016-10-13,10:00:00,4,0,0,0,1,0,0,0,0,10,13,10,0,30,2535,162,54,63,3,21,0,145,15,0,2,0,0,0,97,65,1,162,0,143,7,0,1,0,0,0,108,43,1,151,142
3.0,"[2016-10-13 10:00:00,2016-10-13 10:20:00)",1.0,81.0,2016-10-13 10:00:00,2016-10-13,10:00:00,4,0,0,0,1,0,0,0,0,10,13,10,0,30,2535,162,54,63,3,21,0,113,3,1,1,1,0,0,84,35,1,119,0,94,5,0,0,0,0,0,69,30,1,99,81
2.0,"[2016-10-13 10:20:00,2016-10-13 10:40:00)",0.0,75.0,2016-10-13 10:20:00,2016-10-13,10:20:00,4,0,0,0,1,0,0,0,0,10,13,10,20,31,384,42,14,18,1,6,0,111,9,1,0,0,0,0,86,35,1,121,0,111,12,1,0,0,0,0,90,34,1,124,75
3.0,"[2016-10-13 10:20:00,2016-10-13 10:40:00)",0.0,116.0,2016-10-13 10:20:00,2016-10-13,10:20:00,4,0,0,0,1,0,0,0,0,10,13,10,20,31,2535,162,54,63,3,21,0,130,24,1,2,0,0,0,106,51,1,157,0,140,6,0,0,0,0,0,103,43,1,146,116
3.0,"[2016-10-13 10:20:00,2016-10-13 10:40:00)",1.0,97.0,2016-10-13 10:20:00,2016-10-13,10:20:00,4,0,0,0,1,0,0,0,0,10,13,10,20,31,2535,162,54,63,3,21,0,99,9,5,1,1,0,0,79,36,1,115,0,108,5,0,0,1,0,0,76,38,1,114,97
1.0,"[2016-10-13 10:20:00,2016-10-13 10:40:00)",0.0,44.0,2016-10-13 10:20:00,2016-10-13,10:20:00,4,0,0,0,1,0,0,0,0,10,13,10,20,31,2371,150,50,63,2,21,0,56,2,1,0,0,0,0,47,12,1,59,0,50,2,0,2,0,0,0,39,15,1,54,44
1.0,"[2016-10-13 10:20:00,2016-10-13 10:40:00)",1.0,101.0,2016-10-13 10:20:00,2016-10-13,10:20:00,4,0,0,0,1,0,0,0,0,10,13,10,20,31,2371,150,50,63,2,21,0,102,3,6,3,0,0,0,78,36,1,114,0,97,4,3,2,3,0,2,87,24,1,111,101
2.0,"[2016-10-13 10:40:00,2016-10-13 11:00:00)",0.0,76.0,2016-10-13 10:40:00,2016-10-13,10:40:00,4,0,0,0,1,0,0,0,0,10,13,10,40,32,384,42,14,18,1,6,0,110,11,0,0,0,0,0,86,35,1,121,0,105,9,0,0,0,0,0,74,40,1,114,76
1.0,"[2016-10-13 10:40:00,2016-10-13 11:00:00)",0.0,34.0,2016-10-13 10:40:00,2016-10-13,10:40:00,4,0,0,0,1,0,0,0,0,10,13,10,40,32,2371,150,50,63,2,21,0,37,3,2,0,0,0,0,32,10,1,42,0,46,6,2,1,0,0,0,39,16,1,55,34
