tollgate_id,time_window,direction,volume,start_time,date,time,day_of_week,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6,week_day_7,is_weekend,month,day,hour,minute,time_win_label,lengthSum,widthSum,lanesSum,laneWidthSum,intersectionNum,linkNum
3,"[2016-10-17 14:40:00,2016-10-17 15:00:00)",0,85,2016-10-17 14:40:00,2016-10-17,14:40:00,1,1,0,0,0,0,0,0,0,10,17,14,40,44,2535,162,54,63,3,21
3,"[2016-10-17 14:40:00,2016-10-17 15:00:00)",1,100,2016-10-17 14:40:00,2016-10-17,14:40:00,1,1,0,0,0,0,0,0,0,10,17,14,40,44,2535,162,54,63,3,21
2,"[2016-10-17 15:00:00,2016-10-17 15:20:00)",0,53,2016-10-17 15:00:00,2016-10-17,15:00:00,1,1,0,0,0,0,0,0,0,10,17,15,0,45,384,42,14,18,1,6
3,"[2016-10-17 15:00:00,2016-10-17 15:20:00)",0,117,2016-10-17 15:00:00,2016-10-17,15:00:00,1,1,0,0,0,0,0,0,0,10,17,15,0,45,2535,162,54,63,3,21
3,"[2016-10-17 15:00:00,2016-10-17 15:20:00)",1,93,2016-10-17 15:00:00,2016-10-17,15:00:00,1,1,0,0,0,0,0,0,0,10,17,15,0,45,2535,162,54,63,3,21
1,"[2016-10-17 15:00:00,2016-10-17 15:20:00)",0,46,2016-10-17 15:00:00,2016-10-17,15:00:00,1,1,0,0,0,0,0,0,0,10,17,15,0,45,2371,150,50,63,2,21
1,"[2016-10-17 15:00:00,2016-10-17 15:20:00)",1,99,2016-10-17 15:00:00,2016-10-17,15:00:00,1,1,0,0,0,0,0,0,0,10,17,15,0,45,2371,150,50,63,2,21
2,"[2016-10-17 15:20:00,2016-10-17 15:40:00)",0,84,2016-10-17 15:20:00,2016-10-17,15:20:00,1,1,0,0,0,0,0,0,0,10,17,15,20,46,384,42,14,18,1,6
3,"[2016-10-17 15:20:00,2016-10-17 15:40:00)",0,105,2016-10-17 15:20:00,2016-10-17,15:20:00,1,1,0,0,0,0,0,0,0,10,17,15,20,46,2535,162,54,63,3,21
3,"[2016-10-17 15:20:00,2016-10-17 15:40:00)",1,122,2016-10-17 15:20:00,2016-10-17,15:20:00,1,1,0,0,0,0,0,0,0,10,17,15,20,46,2535,162,54,63,3,21
1,"[2016-10-17 15:20:00,2016-10-17 15:40:00)",0,47,2016-10-17 15:20:00,2016-10-17,15:20:00,1,1,0,0,0,0,0,0,0,10,17,15,20,46,2371,150,50,63,2,21
1,"[2016-10-17 15:20:00,2016-10-17 15:40:00)",1,92,2016-10-17 15:20:00,2016-10-17,15:20:00,1,1,0,0,0,0,0,0,0,10,17,15,20,46,2371,150,50,63,2,21
1,"[2016-10-17 15:40:00,2016-10-17 16:00:00)",0,35,2016-10-17 15:40:00,2016-10-17,15:40:00,1,1,0,0,0,0,0,0,0,10,17,15,40,47,2371,150,50,63,2,21
1,"[2016-10-17 15:40:00,2016-10-17 16:00:00)",1,89,2016-10-17 15:40:00,2016-10-17,15:40:00,1,1,0,0,0,0,0,0,0,10,17,15,40,47,2371,150,50,63,2,21
2,"[2016-10-17 15:40:00,2016-10-17 16:00:00)",0,76,2016-10-17 15:40:00,2016-10-17,15:40:00,1,1,0,0,0,0,0,0,0,10,17,15,40,47,384,42,14,18,1,6
3,"[2016-10-17 15:40:00,2016-10-17 16:00:00)",0,108,2016-10-17 15:40:00,2016-10-17,15:40:00,1,1,0,0,0,0,0,0,0,10,17,15,40,47,2535,162,54,63,3,21
3,"[2016-10-17 15:40:00,2016-10-17 16:00:00)",1,90,2016-10-17 15:40:00,2016-10-17,15:40:00,1,1,0,0,0,0,0,0,0,10,17,15,40,47,2535,162,54,63,3,21
1,"[2016-10-17 16:00:00,2016-10-17 16:20:00)",0,63,2016-10-17 16:00:00,2016-10-17,16:00:00,1,1,0,0,0,0,0,0,0,10,17,16,0,48,2371,150,50,63,2,21
1,"[2016-10-17 16:00:00,2016-10-17 16:20:00)",1,101,2016-10-17 16:00:00,2016-10-17,16:00:00,1,1,0,0,0,0,0,0,0,10,17,16,0,48,2371,150,50,63,2,21
3,"[2016-10-17 16:00:00,2016-10-17 16:20:00)",0,114,2016-10-17 16:00:00,2016-10-17,16:00:00,1,1,0,0,0,0,0,0,0,10,17,16,0,48,2535,162,54,63,3,21
3,"[2016-10-17 16:00:00,2016-10-17 16:20:00)",1,91,2016-10-17 16:00:00,2016-10-17,16:00:00,1,1,0,0,0,0,0,0,0,10,17,16,0,48,2535,162,54,63,3,21
2,"[2016-10-17 16:00:00,2016-10-17 16:20:00)",0,68,2016-10-17 16:00:00,2016-10-17,16:00:00,1,1,0,0,0,0,0,0,0,10,17,16,0,48,384,42,14,18,1,6
3,"[2016-10-17 16:20:00,2016-10-17 16:40:00)",0,112,2016-10-17 16:20:00,2016-10-17,16:20:00,1,1,0,0,0,0,0,0,0,10,17,16,20,49,2535,162,54,63,3,21
3,"[2016-10-17 16:20:00,2016-10-17 16:40:00)",1,94,2016-10-17 16:20:00,2016-10-17,16:20:00,1,1,0,0,0,0,0,0,0,10,17,16,20,49,2535,162,54,63,3,21
1,"[2016-10-17 16:20:00,2016-10-17 16:40:00)",0,56,2016-10-17 16:20:00,2016-10-17,16:20:00,1,1,0,0,0,0,0,0,0,10,17,16,20,49,2371,150,50,63,2,21
1,"[2016-10-17 16:20:00,2016-10-17 16:40:00)",1,108,2016-10-17 16:20:00,2016-10-17,16:20:00,1,1,0,0,0,0,0,0,0,10,17,16,20,49,2371,150,50,63,2,21
2,"[2016-10-17 16:20:00,2016-10-17 16:40:00)",0,92,2016-10-17 16:20:00,2016-10-17,16:20:00,1,1,0,0,0,0,0,0,0,10,17,16,20,49,384,42,14,18,1,6
3,"[2016-10-17 16:40:00,2016-10-17 17:00:00)",0,96,2016-10-17 16:40:00,2016-10-17,16:40:00,1,1,0,0,0,0,0,0,0,10,17,16,40,50,2535,162,54,63,3,21
3,"[2016-10-17 16:40:00,2016-10-17 17:00:00)",1,90,2016-10-17 16:40:00,2016-10-17,16:40:00,1,1,0,0,0,0,0,0,0,10,17,16,40,50,2535,162,54,63,3,21
2,"[2016-10-17 16:40:00,2016-10-17 17:00:00)",0,72,2016-10-17 16:40:00,2016-10-17,16:40:00,1,1,0,0,0,0,0,0,0,10,17,16,40,50,384,42,14,18,1,6
1,"[2016-10-17 16:40:00,2016-10-17 17:00:00)",0,42,2016-10-17 16:40:00,2016-10-17,16:40:00,1,1,0,0,0,0,0,0,0,10,17,16,40,50,2371,150,50,63,2,21
1,"[2016-10-17 16:40:00,2016-10-17 17:00:00)",1,104,2016-10-17 16:40:00,2016-10-17,16:40:00,1,1,0,0,0,0,0,0,0,10,17,16,40,50,2371,150,50,63,2,21
2,"[2016-10-17 17:00:00,2016-10-17 17:20:00)",0,86,2016-10-17 17:00:00,2016-10-17,17:00:00,1,1,0,0,0,0,0,0,0,10,17,17,0,51,384,42,14,18,1,6
1,"[2016-10-17 17:00:00,2016-10-17 17:20:00)",0,43,2016-10-17 17:00:00,2016-10-17,17:00:00,1,1,0,0,0,0,0,0,0,10,17,17,0,51,2371,150,50,63,2,21
1,"[2016-10-17 17:00:00,2016-10-17 17:20:00)",1,112,2016-10-17 17:00:00,2016-10-17,17:00:00,1,1,0,0,0,0,0,0,0,10,17,17,0,51,2371,150,50,63,2,21
3,"[2016-10-17 17:00:00,2016-10-17 17:20:00)",0,140,2016-10-17 17:00:00,2016-10-17,17:00:00,1,1,0,0,0,0,0,0,0,10,17,17,0,51,2535,162,54,63,3,21
3,"[2016-10-17 17:00:00,2016-10-17 17:20:00)",1,80,2016-10-17 17:00:00,2016-10-17,17:00:00,1,1,0,0,0,0,0,0,0,10,17,17,0,51,2535,162,54,63,3,21
1,"[2016-10-17 17:20:00,2016-10-17 17:40:00)",0,34,2016-10-17 17:20:00,2016-10-17,17:20:00,1,1,0,0,0,0,0,0,0,10,17,17,20,52,2371,150,50,63,2,21
1,"[2016-10-17 17:20:00,2016-10-17 17:40:00)",1,126,2016-10-17 17:20:00,2016-10-17,17:20:00,1,1,0,0,0,0,0,0,0,10,17,17,20,52,2371,150,50,63,2,21
2,"[2016-10-17 17:20:00,2016-10-17 17:40:00)",0,83,2016-10-17 17:20:00,2016-10-17,17:20:00,1,1,0,0,0,0,0,0,0,10,17,17,20,52,384,42,14,18,1,6
3,"[2016-10-17 17:20:00,2016-10-17 17:40:00)",0,132,2016-10-17 17:20:00,2016-10-17,17:20:00,1,1,0,0,0,0,0,0,0,10,17,17,20,52,2535,162,54,63,3,21
3,"[2016-10-17 17:20:00,2016-10-17 17:40:00)",1,82,2016-10-17 17:20:00,2016-10-17,17:20:00,1,1,0,0,0,0,0,0,0,10,17,17,20,52,2535,162,54,63,3,21
2,"[2016-10-17 17:40:00,2016-10-17 18:00:00)",0,58,2016-10-17 17:40:00,2016-10-17,17:40:00,1,1,0,0,0,0,0,0,0,10,17,17,40,53,384,42,14,18,1,6
3,"[2016-10-17 17:40:00,2016-10-17 18:00:00)",0,113,2016-10-17 17:40:00,2016-10-17,17:40:00,1,1,0,0,0,0,0,0,0,10,17,17,40,53,2535,162,54,63,3,21
3,"[2016-10-17 17:40:00,2016-10-17 18:00:00)",1,84,2016-10-17 17:40:00,2016-10-17,17:40:00,1,1,0,0,0,0,0,0,0,10,17,17,40,53,2535,162,54,63,3,21
1,"[2016-10-17 17:40:00,2016-10-17 18:00:00)",0,25,2016-10-17 17:40:00,2016-10-17,17:40:00,1,1,0,0,0,0,0,0,0,10,17,17,40,53,2371,150,50,63,2,21
1,"[2016-10-17 17:40:00,2016-10-17 18:00:00)",1,130,2016-10-17 17:40:00,2016-10-17,17:40:00,1,1,0,0,0,0,0,0,0,10,17,17,40,53,2371,150,50,63,2,21
2,"[2016-10-17 18:00:00,2016-10-17 18:20:00)",0,56,2016-10-17 18:00:00,2016-10-17,18:00:00,1,1,0,0,0,0,0,0,0,10,17,18,0,54,384,42,14,18,1,6
3,"[2016-10-17 18:00:00,2016-10-17 18:20:00)",0,90,2016-10-17 18:00:00,2016-10-17,18:00:00,1,1,0,0,0,0,0,0,0,10,17,18,0,54,2535,162,54,63,3,21
3,"[2016-10-17 18:00:00,2016-10-17 18:20:00)",1,79,2016-10-17 18:00:00,2016-10-17,18:00:00,1,1,0,0,0,0,0,0,0,10,17,18,0,54,2535,162,54,63,3,21
1,"[2016-10-17 18:00:00,2016-10-17 18:20:00)",0,22,2016-10-17 18:00:00,2016-10-17,18:00:00,1,1,0,0,0,0,0,0,0,10,17,18,0,54,2371,150,50,63,2,21
1,"[2016-10-17 18:00:00,2016-10-17 18:20:00)",1,52,2016-10-17 18:00:00,2016-10-17,18:00:00,1,1,0,0,0,0,0,0,0,10,17,18,0,54,2371,150,50,63,2,21
2,"[2016-10-17 18:20:00,2016-10-17 18:40:00)",0,53,2016-10-17 18:20:00,2016-10-17,18:20:00,1,1,0,0,0,0,0,0,0,10,17,18,20,55,384,42,14,18,1,6
3,"[2016-10-17 18:20:00,2016-10-17 18:40:00)",0,93,2016-10-17 18:20:00,2016-10-17,18:20:00,1,1,0,0,0,0,0,0,0,10,17,18,20,55,2535,162,54,63,3,21
3,"[2016-10-17 18:20:00,2016-10-17 18:40:00)",1,86,2016-10-17 18:20:00,2016-10-17,18:20:00,1,1,0,0,0,0,0,0,0,10,17,18,20,55,2535,162,54,63,3,21
1,"[2016-10-17 18:20:00,2016-10-17 18:40:00)",0,24,2016-10-17 18:20:00,2016-10-17,18:20:00,1,1,0,0,0,0,0,0,0,10,17,18,20,55,2371,150,50,63,2,21
1,"[2016-10-17 18:20:00,2016-10-17 18:40:00)",1,84,2016-10-17 18:20:00,2016-10-17,18:20:00,1,1,0,0,0,0,0,0,0,10,17,18,20,55,2371,150,50,63,2,21
2,"[2016-10-17 18:40:00,2016-10-17 19:00:00)",0,53,2016-10-17 18:40:00,2016-10-17,18:40:00,1,1,0,0,0,0,0,0,0,10,17,18,40,56,384,42,14,18,1,6
3,"[2016-10-17 18:40:00,2016-10-17 19:00:00)",0,65,2016-10-17 18:40:00,2016-10-17,18:40:00,1,1,0,0,0,0,0,0,0,10,17,18,40,56,2535,162,54,63,3,21
3,"[2016-10-17 18:40:00,2016-10-17 19:00:00)",1,80,2016-10-17 18:40:00,2016-10-17,18:40:00,1,1,0,0,0,0,0,0,0,10,17,18,40,56,2535,162,54,63,3,21
1,"[2016-10-17 18:40:00,2016-10-17 19:00:00)",0,14,2016-10-17 18:40:00,2016-10-17,18:40:00,1,1,0,0,0,0,0,0,0,10,17,18,40,56,2371,150,50,63,2,21
1,"[2016-10-17 18:40:00,2016-10-17 19:00:00)",1,49,2016-10-17 18:40:00,2016-10-17,18:40:00,1,1,0,0,0,0,0,0,0,10,17,18,40,56,2371,150,50,63,2,21
2,"[2016-10-17 19:00:00,2016-10-17 19:20:00)",0,38,2016-10-17 19:00:00,2016-10-17,19:00:00,1,1,0,0,0,0,0,0,0,10,17,19,0,57,384,42,14,18,1,6
3,"[2016-10-17 19:00:00,2016-10-17 19:20:00)",0,51,2016-10-17 19:00:00,2016-10-17,19:00:00,1,1,0,0,0,0,0,0,0,10,17,19,0,57,2535,162,54,63,3,21
3,"[2016-10-17 19:00:00,2016-10-17 19:20:00)",1,54,2016-10-17 19:00:00,2016-10-17,19:00:00,1,1,0,0,0,0,0,0,0,10,17,19,0,57,2535,162,54,63,3,21
1,"[2016-10-17 19:00:00,2016-10-17 19:20:00)",0,26,2016-10-17 19:00:00,2016-10-17,19:00:00,1,1,0,0,0,0,0,0,0,10,17,19,0,57,2371,150,50,63,2,21
1,"[2016-10-17 19:00:00,2016-10-17 19:20:00)",1,39,2016-10-17 19:00:00,2016-10-17,19:00:00,1,1,0,0,0,0,0,0,0,10,17,19,0,57,2371,150,50,63,2,21
3,"[2016-10-17 19:20:00,2016-10-17 19:40:00)",0,46,2016-10-17 19:20:00,2016-10-17,19:20:00,1,1,0,0,0,0,0,0,0,10,17,19,20,58,2535,162,54,63,3,21
3,"[2016-10-17 19:20:00,2016-10-17 19:40:00)",1,47,2016-10-17 19:20:00,2016-10-17,19:20:00,1,1,0,0,0,0,0,0,0,10,17,19,20,58,2535,162,54,63,3,21
2,"[2016-10-17 19:20:00,2016-10-17 19:40:00)",0,48,2016-10-17 19:20:00,2016-10-17,19:20:00,1,1,0,0,0,0,0,0,0,10,17,19,20,58,384,42,14,18,1,6
1,"[2016-10-17 19:20:00,2016-10-17 19:40:00)",0,15,2016-10-17 19:20:00,2016-10-17,19:20:00,1,1,0,0,0,0,0,0,0,10,17,19,20,58,2371,150,50,63,2,21
1,"[2016-10-17 19:20:00,2016-10-17 19:40:00)",1,46,2016-10-17 19:20:00,2016-10-17,19:20:00,1,1,0,0,0,0,0,0,0,10,17,19,20,58,2371,150,50,63,2,21
3,"[2016-10-17 19:40:00,2016-10-17 20:00:00)",0,53,2016-10-17 19:40:00,2016-10-17,19:40:00,1,1,0,0,0,0,0,0,0,10,17,19,40,59,2535,162,54,63,3,21
3,"[2016-10-17 19:40:00,2016-10-17 20:00:00)",1,54,2016-10-17 19:40:00,2016-10-17,19:40:00,1,1,0,0,0,0,0,0,0,10,17,19,40,59,2535,162,54,63,3,21
2,"[2016-10-17 19:40:00,2016-10-17 20:00:00)",0,26,2016-10-17 19:40:00,2016-10-17,19:40:00,1,1,0,0,0,0,0,0,0,10,17,19,40,59,384,42,14,18,1,6
1,"[2016-10-17 19:40:00,2016-10-17 20:00:00)",0,16,2016-10-17 19:40:00,2016-10-17,19:40:00,1,1,0,0,0,0,0,0,0,10,17,19,40,59,2371,150,50,63,2,21
1,"[2016-10-17 19:40:00,2016-10-17 20:00:00)",1,33,2016-10-17 19:40:00,2016-10-17,19:40:00,1,1,0,0,0,0,0,0,0,10,17,19,40,59,2371,150,50,63,2,21
3,"[2016-10-17 20:00:00,2016-10-17 20:20:00)",0,46,2016-10-17 20:00:00,2016-10-17,20:00:00,1,1,0,0,0,0,0,0,0,10,17,20,0,60,2535,162,54,63,3,21
3,"[2016-10-17 20:00:00,2016-10-17 20:20:00)",1,51,2016-10-17 20:00:00,2016-10-17,20:00:00,1,1,0,0,0,0,0,0,0,10,17,20,0,60,2535,162,54,63,3,21
2,"[2016-10-17 20:00:00,2016-10-17 20:20:00)",0,29,2016-10-17 20:00:00,2016-10-17,20:00:00,1,1,0,0,0,0,0,0,0,10,17,20,0,60,384,42,14,18,1,6
1,"[2016-10-17 20:00:00,2016-10-17 20:20:00)",0,11,2016-10-17 20:00:00,2016-10-17,20:00:00,1,1,0,0,0,0,0,0,0,10,17,20,0,60,2371,150,50,63,2,21
1,"[2016-10-17 20:00:00,2016-10-17 20:20:00)",1,33,2016-10-17 20:00:00,2016-10-17,20:00:00,1,1,0,0,0,0,0,0,0,10,17,20,0,60,2371,150,50,63,2,21
3,"[2016-10-17 20:20:00,2016-10-17 20:40:00)",0,45,2016-10-17 20:20:00,2016-10-17,20:20:00,1,1,0,0,0,0,0,0,0,10,17,20,20,61,2535,162,54,63,3,21
3,"[2016-10-17 20:20:00,2016-10-17 20:40:00)",1,25,2016-10-17 20:20:00,2016-10-17,20:20:00,1,1,0,0,0,0,0,0,0,10,17,20,20,61,2535,162,54,63,3,21
2,"[2016-10-17 20:20:00,2016-10-17 20:40:00)",0,33,2016-10-17 20:20:00,2016-10-17,20:20:00,1,1,0,0,0,0,0,0,0,10,17,20,20,61,384,42,14,18,1,6
1,"[2016-10-17 20:20:00,2016-10-17 20:40:00)",0,17,2016-10-17 20:20:00,2016-10-17,20:20:00,1,1,0,0,0,0,0,0,0,10,17,20,20,61,2371,150,50,63,2,21
1,"[2016-10-17 20:20:00,2016-10-17 20:40:00)",1,33,2016-10-17 20:20:00,2016-10-17,20:20:00,1,1,0,0,0,0,0,0,0,10,17,20,20,61,2371,150,50,63,2,21
2,"[2016-10-17 20:40:00,2016-10-17 21:00:00)",0,26,2016-10-17 20:40:00,2016-10-17,20:40:00,1,1,0,0,0,0,0,0,0,10,17,20,40,62,384,42,14,18,1,6
3,"[2016-10-17 20:40:00,2016-10-17 21:00:00)",0,39,2016-10-17 20:40:00,2016-10-17,20:40:00,1,1,0,0,0,0,0,0,0,10,17,20,40,62,2535,162,54,63,3,21
3,"[2016-10-17 20:40:00,2016-10-17 21:00:00)",1,43,2016-10-17 20:40:00,2016-10-17,20:40:00,1,1,0,0,0,0,0,0,0,10,17,20,40,62,2535,162,54,63,3,21
1,"[2016-10-17 20:40:00,2016-10-17 21:00:00)",0,19,2016-10-17 20:40:00,2016-10-17,20:40:00,1,1,0,0,0,0,0,0,0,10,17,20,40,62,2371,150,50,63,2,21
1,"[2016-10-17 20:40:00,2016-10-17 21:00:00)",1,33,2016-10-17 20:40:00,2016-10-17,20:40:00,1,1,0,0,0,0,0,0,0,10,17,20,40,62,2371,150,50,63,2,21
2,"[2016-10-17 21:00:00,2016-10-17 21:20:00)",0,28,2016-10-17 21:00:00,2016-10-17,21:00:00,1,1,0,0,0,0,0,0,0,10,17,21,0,63,384,42,14,18,1,6
3,"[2016-10-17 21:00:00,2016-10-17 21:20:00)",0,37,2016-10-17 21:00:00,2016-10-17,21:00:00,1,1,0,0,0,0,0,0,0,10,17,21,0,63,2535,162,54,63,3,21
3,"[2016-10-17 21:00:00,2016-10-17 21:20:00)",1,23,2016-10-17 21:00:00,2016-10-17,21:00:00,1,1,0,0,0,0,0,0,0,10,17,21,0,63,2535,162,54,63,3,21
1,"[2016-10-17 21:00:00,2016-10-17 21:20:00)",0,17,2016-10-17 21:00:00,2016-10-17,21:00:00,1,1,0,0,0,0,0,0,0,10,17,21,0,63,2371,150,50,63,2,21
1,"[2016-10-17 21:00:00,2016-10-17 21:20:00)",1,24,2016-10-17 21:00:00,2016-10-17,21:00:00,1,1,0,0,0,0,0,0,0,10,17,21,0,63,2371,150,50,63,2,21
1,"[2016-10-17 21:20:00,2016-10-17 21:40:00)",0,11,2016-10-17 21:20:00,2016-10-17,21:20:00,1,1,0,0,0,0,0,0,0,10,17,21,20,64,2371,150,50,63,2,21
1,"[2016-10-17 21:20:00,2016-10-17 21:40:00)",1,24,2016-10-17 21:20:00,2016-10-17,21:20:00,1,1,0,0,0,0,0,0,0,10,17,21,20,64,2371,150,50,63,2,21
2,"[2016-10-17 21:20:00,2016-10-17 21:40:00)",0,20,2016-10-17 21:20:00,2016-10-17,21:20:00,1,1,0,0,0,0,0,0,0,10,17,21,20,64,384,42,14,18,1,6
3,"[2016-10-17 21:20:00,2016-10-17 21:40:00)",0,31,2016-10-17 21:20:00,2016-10-17,21:20:00,1,1,0,0,0,0,0,0,0,10,17,21,20,64,2535,162,54,63,3,21
3,"[2016-10-17 21:20:00,2016-10-17 21:40:00)",1,25,2016-10-17 21:20:00,2016-10-17,21:20:00,1,1,0,0,0,0,0,0,0,10,17,21,20,64,2535,162,54,63,3,21
1,"[2016-10-17 21:40:00,2016-10-17 22:00:00)",0,18,2016-10-17 21:40:00,2016-10-17,21:40:00,1,1,0,0,0,0,0,0,0,10,17,21,40,65,2371,150,50,63,2,21
1,"[2016-10-17 21:40:00,2016-10-17 22:00:00)",1,31,2016-10-17 21:40:00,2016-10-17,21:40:00,1,1,0,0,0,0,0,0,0,10,17,21,40,65,2371,150,50,63,2,21
2,"[2016-10-17 21:40:00,2016-10-17 22:00:00)",0,17,2016-10-17 21:40:00,2016-10-17,21:40:00,1,1,0,0,0,0,0,0,0,10,17,21,40,65,384,42,14,18,1,6
3,"[2016-10-17 21:40:00,2016-10-17 22:00:00)",0,26,2016-10-17 21:40:00,2016-10-17,21:40:00,1,1,0,0,0,0,0,0,0,10,17,21,40,65,2535,162,54,63,3,21
3,"[2016-10-17 21:40:00,2016-10-17 22:00:00)",1,22,2016-10-17 21:40:00,2016-10-17,21:40:00,1,1,0,0,0,0,0,0,0,10,17,21,40,65,2535,162,54,63,3,21
1,"[2016-10-17 22:00:00,2016-10-17 22:20:00)",0,12,2016-10-17 22:00:00,2016-10-17,22:00:00,1,1,0,0,0,0,0,0,0,10,17,22,0,66,2371,150,50,63,2,21
1,"[2016-10-17 22:00:00,2016-10-17 22:20:00)",1,15,2016-10-17 22:00:00,2016-10-17,22:00:00,1,1,0,0,0,0,0,0,0,10,17,22,0,66,2371,150,50,63,2,21
2,"[2016-10-17 22:00:00,2016-10-17 22:20:00)",0,21,2016-10-17 22:00:00,2016-10-17,22:00:00,1,1,0,0,0,0,0,0,0,10,17,22,0,66,384,42,14,18,1,6
3,"[2016-10-17 22:00:00,2016-10-17 22:20:00)",0,17,2016-10-17 22:00:00,2016-10-17,22:00:00,1,1,0,0,0,0,0,0,0,10,17,22,0,66,2535,162,54,63,3,21
3,"[2016-10-17 22:00:00,2016-10-17 22:20:00)",1,16,2016-10-17 22:00:00,2016-10-17,22:00:00,1,1,0,0,0,0,0,0,0,10,17,22,0,66,2535,162,54,63,3,21
1,"[2016-10-17 22:20:00,2016-10-17 22:40:00)",0,10,2016-10-17 22:20:00,2016-10-17,22:20:00,1,1,0,0,0,0,0,0,0,10,17,22,20,67,2371,150,50,63,2,21
1,"[2016-10-17 22:20:00,2016-10-17 22:40:00)",1,18,2016-10-17 22:20:00,2016-10-17,22:20:00,1,1,0,0,0,0,0,0,0,10,17,22,20,67,2371,150,50,63,2,21
2,"[2016-10-17 22:20:00,2016-10-17 22:40:00)",0,21,2016-10-17 22:20:00,2016-10-17,22:20:00,1,1,0,0,0,0,0,0,0,10,17,22,20,67,384,42,14,18,1,6
3,"[2016-10-17 22:20:00,2016-10-17 22:40:00)",0,20,2016-10-17 22:20:00,2016-10-17,22:20:00,1,1,0,0,0,0,0,0,0,10,17,22,20,67,2535,162,54,63,3,21
3,"[2016-10-17 22:20:00,2016-10-17 22:40:00)",1,18,2016-10-17 22:20:00,2016-10-17,22:20:00,1,1,0,0,0,0,0,0,0,10,17,22,20,67,2535,162,54,63,3,21
1,"[2016-10-17 22:40:00,2016-10-17 23:00:00)",0,4,2016-10-17 22:40:00,2016-10-17,22:40:00,1,1,0,0,0,0,0,0,0,10,17,22,40,68,2371,150,50,63,2,21
1,"[2016-10-17 22:40:00,2016-10-17 23:00:00)",1,19,2016-10-17 22:40:00,2016-10-17,22:40:00,1,1,0,0,0,0,0,0,0,10,17,22,40,68,2371,150,50,63,2,21
3,"[2016-10-17 22:40:00,2016-10-17 23:00:00)",0,19,2016-10-17 22:40:00,2016-10-17,22:40:00,1,1,0,0,0,0,0,0,0,10,17,22,40,68,2535,162,54,63,3,21
3,"[2016-10-17 22:40:00,2016-10-17 23:00:00)",1,28,2016-10-17 22:40:00,2016-10-17,22:40:00,1,1,0,0,0,0,0,0,0,10,17,22,40,68,2535,162,54,63,3,21
2,"[2016-10-17 22:40:00,2016-10-17 23:00:00)",0,23,2016-10-17 22:40:00,2016-10-17,22:40:00,1,1,0,0,0,0,0,0,0,10,17,22,40,68,384,42,14,18,1,6
1,"[2016-10-17 23:00:00,2016-10-17 23:20:00)",0,1,2016-10-17 23:00:00,2016-10-17,23:00:00,1,1,0,0,0,0,0,0,0,10,17,23,0,69,2371,150,50,63,2,21
1,"[2016-10-17 23:00:00,2016-10-17 23:20:00)",1,11,2016-10-17 23:00:00,2016-10-17,23:00:00,1,1,0,0,0,0,0,0,0,10,17,23,0,69,2371,150,50,63,2,21
3,"[2016-10-17 23:00:00,2016-10-17 23:20:00)",0,2,2016-10-17 23:00:00,2016-10-17,23:00:00,1,1,0,0,0,0,0,0,0,10,17,23,0,69,2535,162,54,63,3,21
3,"[2016-10-17 23:00:00,2016-10-17 23:20:00)",1,9,2016-10-17 23:00:00,2016-10-17,23:00:00,1,1,0,0,0,0,0,0,0,10,17,23,0,69,2535,162,54,63,3,21
2,"[2016-10-17 23:00:00,2016-10-17 23:20:00)",0,9,2016-10-17 23:00:00,2016-10-17,23:00:00,1,1,0,0,0,0,0,0,0,10,17,23,0,69,384,42,14,18,1,6
1,"[2016-10-17 23:20:00,2016-10-17 23:40:00)",0,6,2016-10-17 23:20:00,2016-10-17,23:20:00,1,1,0,0,0,0,0,0,0,10,17,23,20,70,2371,150,50,63,2,21
1,"[2016-10-17 23:20:00,2016-10-17 23:40:00)",1,13,2016-10-17 23:20:00,2016-10-17,23:20:00,1,1,0,0,0,0,0,0,0,10,17,23,20,70,2371,150,50,63,2,21
2,"[2016-10-17 23:20:00,2016-10-17 23:40:00)",0,10,2016-10-17 23:20:00,2016-10-17,23:20:00,1,1,0,0,0,0,0,0,0,10,17,23,20,70,384,42,14,18,1,6
3,"[2016-10-17 23:20:00,2016-10-17 23:40:00)",0,8,2016-10-17 23:20:00,2016-10-17,23:20:00,1,1,0,0,0,0,0,0,0,10,17,23,20,70,2535,162,54,63,3,21
3,"[2016-10-17 23:20:00,2016-10-17 23:40:00)",1,12,2016-10-17 23:20:00,2016-10-17,23:20:00,1,1,0,0,0,0,0,0,0,10,17,23,20,70,2535,162,54,63,3,21
1,"[2016-10-17 23:40:00,2016-10-18 00:00:00)",0,2,2016-10-17 23:40:00,2016-10-17,23:40:00,1,1,0,0,0,0,0,0,0,10,17,23,40,71,2371,150,50,63,2,21
1,"[2016-10-17 23:40:00,2016-10-18 00:00:00)",1,10,2016-10-17 23:40:00,2016-10-17,23:40:00,1,1,0,0,0,0,0,0,0,10,17,23,40,71,2371,150,50,63,2,21
3,"[2016-10-17 23:40:00,2016-10-18 00:00:00)",0,15,2016-10-17 23:40:00,2016-10-17,23:40:00,1,1,0,0,0,0,0,0,0,10,17,23,40,71,2535,162,54,63,3,21
3,"[2016-10-17 23:40:00,2016-10-18 00:00:00)",1,22,2016-10-17 23:40:00,2016-10-17,23:40:00,1,1,0,0,0,0,0,0,0,10,17,23,40,71,2535,162,54,63,3,21
