tollgate_id,time_window,direction,volume,start_time,date,time,day_of_week,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6,week_day_7,is_weekend,month,day,hour,minute,time_win_label,lengthSum,widthSum,lanesSum,laneWidthSum,intersectionNum,linkNum,max,mean,mean_1h,mean_20,mean_40,median,min,range,satrt_time,std,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
2.0,"[2016-10-11 23:00:00,2016-10-11 23:20:00)",0.0,23.0,2016-10-11 23:00:00,2016-10-11,23:00:00,2,0,1,0,0,0,0,0,0,10,11,23,0,69,384,42,14,18,1,6,40.0,31.33333333333333,29.0,26.0,27.0,30.5,24.0,16.0,2016-10-11 23:00:00,6.3770421565696624,1018.0,1023.058,0.0,3.562,19.795,63.878,0.0
1.0,"[2016-10-11 23:20:00,2016-10-11 23:40:00)",0.0,7.0,2016-10-11 23:20:00,2016-10-11,23:20:00,2,0,1,0,0,0,0,0,0,10,11,23,20,70,2371,150,50,63,2,21,20.0,13.833333333333336,13.333333333333336,9.0,10.0,12.0,9.0,11.0,2016-10-11 23:20:00,4.5789372857319925,1018.217,1023.296,0.0,4.042,19.855,61.768,0.0
1.0,"[2016-10-11 23:20:00,2016-10-11 23:40:00)",1.0,18.0,2016-10-11 23:20:00,2016-10-11,23:20:00,2,0,1,0,0,0,0,0,0,10,11,23,20,70,2371,150,50,63,2,21,41.0,34.333333333333336,30.66666666666667,23.0,28.5,35.0,23.0,18.0,2016-10-11 23:20:00,6.121002096606951,1018.217,1023.296,0.0,4.042,19.855,61.768,0.0
3.0,"[2016-10-11 23:20:00,2016-10-11 23:40:00)",0.0,10.0,2016-10-11 23:20:00,2016-10-11,23:20:00,2,0,1,0,0,0,0,0,0,10,11,23,20,70,2535,162,54,63,3,21,49.0,38.5,35.333333333333336,36.0,36.0,37.0,34.0,15.0,2016-10-11 23:20:00,5.3572380943915485,1018.217,1023.296,0.0,4.042,19.855,61.768,0.0
3.0,"[2016-10-11 23:20:00,2016-10-11 23:40:00)",1.0,9.0,2016-10-11 23:20:00,2016-10-11,23:20:00,2,0,1,0,0,0,0,0,0,10,11,23,20,70,2535,162,54,63,3,21,52.0,40.333333333333336,35.666666666666664,33.0,35.0,37.0,33.0,19.0,2016-10-11 23:20:00,7.146094504459528,1018.217,1023.296,0.0,4.042,19.855,61.768,0.0
2.0,"[2016-10-11 23:20:00,2016-10-11 23:40:00)",0.0,8.0,2016-10-11 23:20:00,2016-10-11,23:20:00,2,0,1,0,0,0,0,0,0,10,11,23,20,70,384,42,14,18,1,6,40.0,31.33333333333333,29.0,26.0,27.0,30.5,24.0,16.0,2016-10-11 23:20:00,6.3770421565696624,1018.217,1023.296,0.0,4.042,19.855,61.768,0.0
1.0,"[2016-10-11 23:40:00,2016-10-12 00:00:00)",0.0,7.0,2016-10-11 23:40:00,2016-10-11,23:40:00,2,0,1,0,0,0,0,0,0,10,11,23,40,71,2371,150,50,63,2,21,20.0,13.833333333333336,13.333333333333336,9.0,10.0,12.0,9.0,11.0,2016-10-11 23:40:00,4.5789372857319925,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0
1.0,"[2016-10-11 23:40:00,2016-10-12 00:00:00)",1.0,9.0,2016-10-11 23:40:00,2016-10-11,23:40:00,2,0,1,0,0,0,0,0,0,10,11,23,40,71,2371,150,50,63,2,21,41.0,34.333333333333336,30.66666666666667,23.0,28.5,35.0,23.0,18.0,2016-10-11 23:40:00,6.121002096606951,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0
3.0,"[2016-10-11 23:40:00,2016-10-12 00:00:00)",0.0,15.0,2016-10-11 23:40:00,2016-10-11,23:40:00,2,0,1,0,0,0,0,0,0,10,11,23,40,71,2535,162,54,63,3,21,49.0,38.5,35.333333333333336,36.0,36.0,37.0,34.0,15.0,2016-10-11 23:40:00,5.3572380943915485,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0
3.0,"[2016-10-11 23:40:00,2016-10-12 00:00:00)",1.0,12.0,2016-10-11 23:40:00,2016-10-11,23:40:00,2,0,1,0,0,0,0,0,0,10,11,23,40,71,2535,162,54,63,3,21,52.0,40.333333333333336,35.666666666666664,33.0,35.0,37.0,33.0,19.0,2016-10-11 23:40:00,7.146094504459528,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0
2.0,"[2016-10-11 23:40:00,2016-10-12 00:00:00)",0.0,9.0,2016-10-11 23:40:00,2016-10-11,23:40:00,2,0,1,0,0,0,0,0,0,10,11,23,40,71,384,42,14,18,1,6,40.0,31.33333333333333,29.0,26.0,27.0,30.5,24.0,16.0,2016-10-11 23:40:00,6.3770421565696624,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0
2.0,"[2016-10-12 00:00:00,2016-10-12 00:20:00)",0.0,2.0,2016-10-12 00:00:00,2016-10-12,00:00:00,3,0,0,1,0,0,0,0,0,10,12,0,0,0,384,42,14,18,1,6,23.0,16.166666666666668,13.333333333333336,9.0,8.5,17.5,8.0,15.0,2016-10-12 00:00:00,6.431692364119001,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0
1.0,"[2016-10-12 00:00:00,2016-10-12 00:20:00)",0.0,8.0,2016-10-12 00:00:00,2016-10-12,00:00:00,3,0,0,1,0,0,0,0,0,10,12,0,0,0,2371,150,50,63,2,21,11.0,7.833333333333332,8.333333333333334,7.0,7.0,7.5,5.0,6.0,2016-10-12 00:00:00,2.041241452319315,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0
1.0,"[2016-10-12 00:00:00,2016-10-12 00:20:00)",1.0,129.0,2016-10-12 00:00:00,2016-10-12,00:00:00,3,0,0,1,0,0,0,0,0,10,12,0,0,0,2371,150,50,63,2,21,26.0,18.33333333333333,13.666666666666664,9.0,13.5,19.5,9.0,17.0,2016-10-12 00:00:00,6.0882400303098,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0
3.0,"[2016-10-12 00:00:00,2016-10-12 00:20:00)",0.0,18.0,2016-10-12 00:00:00,2016-10-12,00:00:00,3,0,0,1,0,0,0,0,0,10,12,0,0,0,2535,162,54,63,3,21,25.0,16.5,12.666666666666664,15.0,12.5,15.5,10.0,15.0,2016-10-12 00:00:00,5.319774431308153,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0
3.0,"[2016-10-12 00:00:00,2016-10-12 00:20:00)",1.0,132.0,2016-10-12 00:00:00,2016-10-12,00:00:00,3,0,0,1,0,0,0,0,0,10,12,0,0,0,2535,162,54,63,3,21,18.0,13.833333333333336,11.0,12.0,10.5,14.0,9.0,9.0,2016-10-12 00:00:00,3.3714487489307423,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0
3.0,"[2016-10-12 00:20:00,2016-10-12 00:40:00)",0.0,12.0,2016-10-12 00:20:00,2016-10-12,00:20:00,3,0,0,1,0,0,0,0,0,10,12,0,20,1,2535,162,54,63,3,21,25.0,16.5,12.666666666666664,15.0,12.5,15.5,10.0,15.0,2016-10-12 00:20:00,5.319774431308153,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0
3.0,"[2016-10-12 00:20:00,2016-10-12 00:40:00)",1.0,90.0,2016-10-12 00:20:00,2016-10-12,00:20:00,3,0,0,1,0,0,0,0,0,10,12,0,20,1,2535,162,54,63,3,21,18.0,13.833333333333336,11.0,12.0,10.5,14.0,9.0,9.0,2016-10-12 00:20:00,3.3714487489307423,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0
2.0,"[2016-10-12 00:20:00,2016-10-12 00:40:00)",0.0,2.0,2016-10-12 00:20:00,2016-10-12,00:20:00,3,0,0,1,0,0,0,0,0,10,12,0,20,1,384,42,14,18,1,6,23.0,16.166666666666668,13.333333333333336,9.0,8.5,17.5,8.0,15.0,2016-10-12 00:20:00,6.431692364119001,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0
1.0,"[2016-10-12 00:20:00,2016-10-12 00:40:00)",0.0,7.0,2016-10-12 00:20:00,2016-10-12,00:20:00,3,0,0,1,0,0,0,0,0,10,12,0,20,1,2371,150,50,63,2,21,11.0,7.833333333333332,8.333333333333334,7.0,7.0,7.5,5.0,6.0,2016-10-12 00:20:00,2.041241452319315,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0
1.0,"[2016-10-12 00:20:00,2016-10-12 00:40:00)",1.0,71.0,2016-10-12 00:20:00,2016-10-12,00:20:00,3,0,0,1,0,0,0,0,0,10,12,0,20,1,2371,150,50,63,2,21,26.0,18.33333333333333,13.666666666666664,9.0,13.5,19.5,9.0,17.0,2016-10-12 00:20:00,6.0882400303098,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0
3.0,"[2016-10-12 00:40:00,2016-10-12 01:00:00)",0.0,21.0,2016-10-12 00:40:00,2016-10-12,00:40:00,3,0,0,1,0,0,0,0,0,10,12,0,40,2,2535,162,54,63,3,21,25.0,16.5,12.666666666666664,15.0,12.5,15.5,10.0,15.0,2016-10-12 00:40:00,5.319774431308153,1018.54,1023.66,126.54899999999999,4.886,19.938,58.745,0.0
3.0,"[2016-10-12 00:40:00,2016-10-12 01:00:00)",1.0,64.0,2016-10-12 00:40:00,2016-10-12,00:40:00,3,0,0,1,0,0,0,0,0,10,12,0,40,2,2535,162,54,63,3,21,18.0,13.833333333333336,11.0,12.0,10.5,14.0,9.0,9.0,2016-10-12 00:40:00,3.3714487489307423,1018.54,1023.66,126.54899999999999,4.886,19.938,58.745,0.0
2.0,"[2016-10-12 00:40:00,2016-10-12 01:00:00)",0.0,1.0,2016-10-12 00:40:00,2016-10-12,00:40:00,3,0,0,1,0,0,0,0,0,10,12,0,40,2,384,42,14,18,1,6,23.0,16.166666666666668,13.333333333333336,9.0,8.5,17.5,8.0,15.0,2016-10-12 00:40:00,6.431692364119001,1018.54,1023.66,126.54899999999999,4.886,19.938,58.745,0.0
1.0,"[2016-10-12 00:40:00,2016-10-12 01:00:00)",0.0,11.0,2016-10-12 00:40:00,2016-10-12,00:40:00,3,0,0,1,0,0,0,0,0,10,12,0,40,2,2371,150,50,63,2,21,11.0,7.833333333333332,8.333333333333334,7.0,7.0,7.5,5.0,6.0,2016-10-12 00:40:00,2.041241452319315,1018.54,1023.66,126.54899999999999,4.886,19.938,58.745,0.0
1.0,"[2016-10-12 00:40:00,2016-10-12 01:00:00)",1.0,26.0,2016-10-12 00:40:00,2016-10-12,00:40:00,3,0,0,1,0,0,0,0,0,10,12,0,40,2,2371,150,50,63,2,21,26.0,18.33333333333333,13.666666666666664,9.0,13.5,19.5,9.0,17.0,2016-10-12 00:40:00,6.0882400303098,1018.54,1023.66,126.54899999999999,4.886,19.938,58.745,0.0
3.0,"[2016-10-12 01:00:00,2016-10-12 01:20:00)",0.0,18.0,2016-10-12 01:00:00,2016-10-12,01:00:00,3,0,0,1,0,0,0,0,0,10,12,1,0,3,2535,162,54,63,3,21,25.0,16.5,12.666666666666664,15.0,12.5,15.5,10.0,15.0,2016-10-12 01:00:00,5.319774431308153,1018.632,1023.7689999999999,193.209,5.146,19.983,58.163999999999994,0.0
3.0,"[2016-10-12 01:00:00,2016-10-12 01:20:00)",1.0,7.0,2016-10-12 01:00:00,2016-10-12,01:00:00,3,0,0,1,0,0,0,0,0,10,12,1,0,3,2535,162,54,63,3,21,18.0,13.833333333333336,11.0,12.0,10.5,14.0,9.0,9.0,2016-10-12 01:00:00,3.3714487489307423,1018.632,1023.7689999999999,193.209,5.146,19.983,58.163999999999994,0.0
1.0,"[2016-10-12 01:00:00,2016-10-12 01:20:00)",0.0,8.0,2016-10-12 01:00:00,2016-10-12,01:00:00,3,0,0,1,0,0,0,0,0,10,12,1,0,3,2371,150,50,63,2,21,11.0,7.833333333333332,8.333333333333334,7.0,7.0,7.5,5.0,6.0,2016-10-12 01:00:00,2.041241452319315,1018.632,1023.7689999999999,193.209,5.146,19.983,58.163999999999994,0.0
1.0,"[2016-10-12 01:00:00,2016-10-12 01:20:00)",1.0,10.0,2016-10-12 01:00:00,2016-10-12,01:00:00,3,0,0,1,0,0,0,0,0,10,12,1,0,3,2371,150,50,63,2,21,26.0,18.33333333333333,13.666666666666664,9.0,13.5,19.5,9.0,17.0,2016-10-12 01:00:00,6.0882400303098,1018.632,1023.7689999999999,193.209,5.146,19.983,58.163999999999994,0.0
2.0,"[2016-10-12 01:00:00,2016-10-12 01:20:00)",0.0,0.0,2016-10-12 01:00:00,2016-10-12,01:00:00,3,0,0,1,0,0,0,0,0,10,12,1,0,3,384,42,14,18,1,6,23.0,16.166666666666668,13.333333333333336,9.0,8.5,17.5,8.0,15.0,2016-10-12 01:00:00,6.431692364119001,1018.632,1023.7689999999999,193.209,5.146,19.983,58.163999999999994,0.0
1.0,"[2016-10-12 01:20:00,2016-10-12 01:40:00)",0.0,7.0,2016-10-12 01:20:00,2016-10-12,01:20:00,3,0,0,1,0,0,0,0,0,10,12,1,20,4,2371,150,50,63,2,21,11.0,7.833333333333332,8.333333333333334,7.0,7.0,7.5,5.0,6.0,2016-10-12 01:20:00,2.041241452319315,1018.671,1023.82,243.801,5.225,20.051,58.388000000000005,0.0
1.0,"[2016-10-12 01:20:00,2016-10-12 01:40:00)",1.0,4.0,2016-10-12 01:20:00,2016-10-12,01:20:00,3,0,0,1,0,0,0,0,0,10,12,1,20,4,2371,150,50,63,2,21,26.0,18.33333333333333,13.666666666666664,9.0,13.5,19.5,9.0,17.0,2016-10-12 01:20:00,6.0882400303098,1018.671,1023.82,243.801,5.225,20.051,58.388000000000005,0.0
3.0,"[2016-10-12 01:20:00,2016-10-12 01:40:00)",0.0,20.0,2016-10-12 01:20:00,2016-10-12,01:20:00,3,0,0,1,0,0,0,0,0,10,12,1,20,4,2535,162,54,63,3,21,25.0,16.5,12.666666666666664,15.0,12.5,15.5,10.0,15.0,2016-10-12 01:20:00,5.319774431308153,1018.671,1023.82,243.801,5.225,20.051,58.388000000000005,0.0
3.0,"[2016-10-12 01:20:00,2016-10-12 01:40:00)",1.0,13.0,2016-10-12 01:20:00,2016-10-12,01:20:00,3,0,0,1,0,0,0,0,0,10,12,1,20,4,2535,162,54,63,3,21,18.0,13.833333333333336,11.0,12.0,10.5,14.0,9.0,9.0,2016-10-12 01:20:00,3.3714487489307423,1018.671,1023.82,243.801,5.225,20.051,58.388000000000005,0.0
2.0,"[2016-10-12 01:20:00,2016-10-12 01:40:00)",0.0,0.0,2016-10-12 01:20:00,2016-10-12,01:20:00,3,0,0,1,0,0,0,0,0,10,12,1,20,4,384,42,14,18,1,6,23.0,16.166666666666668,13.333333333333336,9.0,8.5,17.5,8.0,15.0,2016-10-12 01:20:00,6.431692364119001,1018.671,1023.82,243.801,5.225,20.051,58.388000000000005,0.0
1.0,"[2016-10-12 01:40:00,2016-10-12 02:00:00)",0.0,5.0,2016-10-12 01:40:00,2016-10-12,01:40:00,3,0,0,1,0,0,0,0,0,10,12,1,40,5,2371,150,50,63,2,21,11.0,7.833333333333332,8.333333333333334,7.0,7.0,7.5,5.0,6.0,2016-10-12 01:40:00,2.041241452319315,1018.6560000000001,1023.809,265.302,5.07,20.16,59.505,0.0
1.0,"[2016-10-12 01:40:00,2016-10-12 02:00:00)",1.0,7.0,2016-10-12 01:40:00,2016-10-12,01:40:00,3,0,0,1,0,0,0,0,0,10,12,1,40,5,2371,150,50,63,2,21,26.0,18.33333333333333,13.666666666666664,9.0,13.5,19.5,9.0,17.0,2016-10-12 01:40:00,6.0882400303098,1018.6560000000001,1023.809,265.302,5.07,20.16,59.505,0.0
3.0,"[2016-10-12 01:40:00,2016-10-12 02:00:00)",0.0,15.0,2016-10-12 01:40:00,2016-10-12,01:40:00,3,0,0,1,0,0,0,0,0,10,12,1,40,5,2535,162,54,63,3,21,25.0,16.5,12.666666666666664,15.0,12.5,15.5,10.0,15.0,2016-10-12 01:40:00,5.319774431308153,1018.6560000000001,1023.809,265.302,5.07,20.16,59.505,0.0
3.0,"[2016-10-12 01:40:00,2016-10-12 02:00:00)",1.0,15.0,2016-10-12 01:40:00,2016-10-12,01:40:00,3,0,0,1,0,0,0,0,0,10,12,1,40,5,2535,162,54,63,3,21,18.0,13.833333333333336,11.0,12.0,10.5,14.0,9.0,9.0,2016-10-12 01:40:00,3.3714487489307423,1018.6560000000001,1023.809,265.302,5.07,20.16,59.505,0.0
2.0,"[2016-10-12 01:40:00,2016-10-12 02:00:00)",0.0,0.0,2016-10-12 01:40:00,2016-10-12,01:40:00,3,0,0,1,0,0,0,0,0,10,12,1,40,5,384,42,14,18,1,6,23.0,16.166666666666668,13.333333333333336,9.0,8.5,17.5,8.0,15.0,2016-10-12 01:40:00,6.431692364119001,1018.6560000000001,1023.809,265.302,5.07,20.16,59.505,0.0
3.0,"[2016-10-12 02:00:00,2016-10-12 02:20:00)",0.0,14.0,2016-10-12 02:00:00,2016-10-12,02:00:00,3,0,0,1,0,0,0,0,0,10,12,2,0,6,2535,162,54,63,3,21,21.0,17.333333333333332,17.666666666666668,15.0,17.5,18.0,12.0,9.0,2016-10-12 02:00:00,3.32665998663324,1018.587,1023.7339999999999,245.27,4.64,20.329,61.541000000000004,0.0
3.0,"[2016-10-12 02:00:00,2016-10-12 02:20:00)",1.0,11.0,2016-10-12 02:00:00,2016-10-12,02:00:00,3,0,0,1,0,0,0,0,0,10,12,2,0,6,2535,162,54,63,3,21,132.0,53.5,11.666666666666664,15.0,14.0,39.5,7.0,125.0,2016-10-12 02:00:00,50.77302433379363,1018.587,1023.7339999999999,245.27,4.64,20.329,61.541000000000004,0.0
1.0,"[2016-10-12 02:00:00,2016-10-12 02:20:00)",0.0,8.0,2016-10-12 02:00:00,2016-10-12,02:00:00,3,0,0,1,0,0,0,0,0,10,12,2,0,6,2371,150,50,63,2,21,11.0,7.666666666666668,6.666666666666668,5.0,6.0,7.5,5.0,6.0,2016-10-12 02:00:00,1.96638416050035,1018.587,1023.7339999999999,245.27,4.64,20.329,61.541000000000004,0.0
1.0,"[2016-10-12 02:00:00,2016-10-12 02:20:00)",1.0,9.0,2016-10-12 02:00:00,2016-10-12,02:00:00,3,0,0,1,0,0,0,0,0,10,12,2,0,6,2371,150,50,63,2,21,129.0,41.16666666666666,7.0,7.0,5.5,18.0,4.0,125.0,2016-10-12 02:00:00,49.70881880176462,1018.587,1023.7339999999999,245.27,4.64,20.329,61.541000000000004,0.0
2.0,"[2016-10-12 02:00:00,2016-10-12 02:20:00)",0.0,0.0,2016-10-12 02:00:00,2016-10-12,02:00:00,3,0,0,1,0,0,0,0,0,10,12,2,0,6,384,42,14,18,1,6,2.0,0.8333333333333334,0.0,0.0,0.0,0.5,0.0,2.0,2016-10-12 02:00:00,0.983192080250175,1018.587,1023.7339999999999,245.27,4.64,20.329,61.541000000000004,0.0
1.0,"[2016-10-12 02:20:00,2016-10-12 02:40:00)",0.0,6.0,2016-10-12 02:20:00,2016-10-12,02:20:00,3,0,0,1,0,0,0,0,0,10,12,2,20,7,2371,150,50,63,2,21,11.0,7.666666666666668,6.666666666666668,5.0,6.0,7.5,5.0,6.0,2016-10-12 02:20:00,1.96638416050035,1018.467,1023.596,173.787,3.9139999999999997,20.573,64.431,0.0
1.0,"[2016-10-12 02:20:00,2016-10-12 02:40:00)",1.0,7.0,2016-10-12 02:20:00,2016-10-12,02:20:00,3,0,0,1,0,0,0,0,0,10,12,2,20,7,2371,150,50,63,2,21,129.0,41.16666666666666,7.0,7.0,5.5,18.0,4.0,125.0,2016-10-12 02:20:00,49.70881880176462,1018.467,1023.596,173.787,3.9139999999999997,20.573,64.431,0.0
3.0,"[2016-10-12 02:20:00,2016-10-12 02:40:00)",0.0,15.0,2016-10-12 02:20:00,2016-10-12,02:20:00,3,0,0,1,0,0,0,0,0,10,12,2,20,7,2535,162,54,63,3,21,21.0,17.333333333333332,17.666666666666668,15.0,17.5,18.0,12.0,9.0,2016-10-12 02:20:00,3.32665998663324,1018.467,1023.596,173.787,3.9139999999999997,20.573,64.431,0.0
3.0,"[2016-10-12 02:20:00,2016-10-12 02:40:00)",1.0,5.0,2016-10-12 02:20:00,2016-10-12,02:20:00,3,0,0,1,0,0,0,0,0,10,12,2,20,7,2535,162,54,63,3,21,132.0,53.5,11.666666666666664,15.0,14.0,39.5,7.0,125.0,2016-10-12 02:20:00,50.77302433379363,1018.467,1023.596,173.787,3.9139999999999997,20.573,64.431,0.0
2.0,"[2016-10-12 02:20:00,2016-10-12 02:40:00)",0.0,0.0,2016-10-12 02:20:00,2016-10-12,02:20:00,3,0,0,1,0,0,0,0,0,10,12,2,20,7,384,42,14,18,1,6,2.0,0.8333333333333334,0.0,0.0,0.0,0.5,0.0,2.0,2016-10-12 02:20:00,0.983192080250175,1018.467,1023.596,173.787,3.9139999999999997,20.573,64.431,0.0
3.0,"[2016-10-12 02:40:00,2016-10-12 03:00:00)",0.0,12.0,2016-10-12 02:40:00,2016-10-12,02:40:00,3,0,0,1,0,0,0,0,0,10,12,2,40,8,2535,162,54,63,3,21,21.0,17.333333333333332,17.666666666666668,15.0,17.5,18.0,12.0,9.0,2016-10-12 02:40:00,3.32665998663324,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0
3.0,"[2016-10-12 02:40:00,2016-10-12 03:00:00)",1.0,6.0,2016-10-12 02:40:00,2016-10-12,02:40:00,3,0,0,1,0,0,0,0,0,10,12,2,40,8,2535,162,54,63,3,21,132.0,53.5,11.666666666666664,15.0,14.0,39.5,7.0,125.0,2016-10-12 02:40:00,50.77302433379363,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0
1.0,"[2016-10-12 02:40:00,2016-10-12 03:00:00)",0.0,10.0,2016-10-12 02:40:00,2016-10-12,02:40:00,3,0,0,1,0,0,0,0,0,10,12,2,40,8,2371,150,50,63,2,21,11.0,7.666666666666668,6.666666666666668,5.0,6.0,7.5,5.0,6.0,2016-10-12 02:40:00,1.96638416050035,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0
1.0,"[2016-10-12 02:40:00,2016-10-12 03:00:00)",1.0,10.0,2016-10-12 02:40:00,2016-10-12,02:40:00,3,0,0,1,0,0,0,0,0,10,12,2,40,8,2371,150,50,63,2,21,129.0,41.16666666666666,7.0,7.0,5.5,18.0,4.0,125.0,2016-10-12 02:40:00,49.70881880176462,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0
2.0,"[2016-10-12 02:40:00,2016-10-12 03:00:00)",0.0,0.0,2016-10-12 02:40:00,2016-10-12,02:40:00,3,0,0,1,0,0,0,0,0,10,12,2,40,8,384,42,14,18,1,6,2.0,0.8333333333333334,0.0,0.0,0.0,0.5,0.0,2.0,2016-10-12 02:40:00,0.983192080250175,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0
1.0,"[2016-10-12 03:00:00,2016-10-12 03:20:00)",0.0,9.0,2016-10-12 03:00:00,2016-10-12,03:00:00,3,0,0,1,0,0,0,0,0,10,12,3,0,9,2371,150,50,63,2,21,11.0,7.666666666666668,6.666666666666668,5.0,6.0,7.5,5.0,6.0,2016-10-12 03:00:00,1.96638416050035,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0
1.0,"[2016-10-12 03:00:00,2016-10-12 03:20:00)",1.0,6.0,2016-10-12 03:00:00,2016-10-12,03:00:00,3,0,0,1,0,0,0,0,0,10,12,3,0,9,2371,150,50,63,2,21,129.0,41.16666666666666,7.0,7.0,5.5,18.0,4.0,125.0,2016-10-12 03:00:00,49.70881880176462,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0
3.0,"[2016-10-12 03:00:00,2016-10-12 03:20:00)",0.0,8.0,2016-10-12 03:00:00,2016-10-12,03:00:00,3,0,0,1,0,0,0,0,0,10,12,3,0,9,2535,162,54,63,3,21,21.0,17.333333333333332,17.666666666666668,15.0,17.5,18.0,12.0,9.0,2016-10-12 03:00:00,3.32665998663324,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0
3.0,"[2016-10-12 03:00:00,2016-10-12 03:20:00)",1.0,5.0,2016-10-12 03:00:00,2016-10-12,03:00:00,3,0,0,1,0,0,0,0,0,10,12,3,0,9,2535,162,54,63,3,21,132.0,53.5,11.666666666666664,15.0,14.0,39.5,7.0,125.0,2016-10-12 03:00:00,50.77302433379363,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0
2.0,"[2016-10-12 03:00:00,2016-10-12 03:20:00)",0.0,0.0,2016-10-12 03:00:00,2016-10-12,03:00:00,3,0,0,1,0,0,0,0,0,10,12,3,0,9,384,42,14,18,1,6,2.0,0.8333333333333334,0.0,0.0,0.0,0.5,0.0,2.0,2016-10-12 03:00:00,0.983192080250175,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0
3.0,"[2016-10-12 03:20:00,2016-10-12 03:40:00)",0.0,18.0,2016-10-12 03:20:00,2016-10-12,03:20:00,3,0,0,1,0,0,0,0,0,10,12,3,20,10,2535,162,54,63,3,21,21.0,17.333333333333332,17.666666666666668,15.0,17.5,18.0,12.0,9.0,2016-10-12 03:20:00,3.32665998663324,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0
3.0,"[2016-10-12 03:20:00,2016-10-12 03:40:00)",1.0,7.0,2016-10-12 03:20:00,2016-10-12,03:20:00,3,0,0,1,0,0,0,0,0,10,12,3,20,10,2535,162,54,63,3,21,132.0,53.5,11.666666666666664,15.0,14.0,39.5,7.0,125.0,2016-10-12 03:20:00,50.77302433379363,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0
1.0,"[2016-10-12 03:20:00,2016-10-12 03:40:00)",0.0,8.0,2016-10-12 03:20:00,2016-10-12,03:20:00,3,0,0,1,0,0,0,0,0,10,12,3,20,10,2371,150,50,63,2,21,11.0,7.666666666666668,6.666666666666668,5.0,6.0,7.5,5.0,6.0,2016-10-12 03:20:00,1.96638416050035,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0
1.0,"[2016-10-12 03:20:00,2016-10-12 03:40:00)",1.0,14.0,2016-10-12 03:20:00,2016-10-12,03:20:00,3,0,0,1,0,0,0,0,0,10,12,3,20,10,2371,150,50,63,2,21,129.0,41.16666666666666,7.0,7.0,5.5,18.0,4.0,125.0,2016-10-12 03:20:00,49.70881880176462,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0
2.0,"[2016-10-12 03:20:00,2016-10-12 03:40:00)",0.0,0.0,2016-10-12 03:20:00,2016-10-12,03:20:00,3,0,0,1,0,0,0,0,0,10,12,3,20,10,384,42,14,18,1,6,2.0,0.8333333333333334,0.0,0.0,0.0,0.5,0.0,2.0,2016-10-12 03:20:00,0.983192080250175,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0
3.0,"[2016-10-12 03:40:00,2016-10-12 04:00:00)",0.0,10.0,2016-10-12 03:40:00,2016-10-12,03:40:00,3,0,0,1,0,0,0,0,0,10,12,3,40,11,2535,162,54,63,3,21,21.0,17.333333333333332,17.666666666666668,15.0,17.5,18.0,12.0,9.0,2016-10-12 03:40:00,3.32665998663324,1018.0930000000001,1023.153,0.0,1.6540000000000001,21.308000000000003,71.931,0.0
3.0,"[2016-10-12 03:40:00,2016-10-12 04:00:00)",1.0,4.0,2016-10-12 03:40:00,2016-10-12,03:40:00,3,0,0,1,0,0,0,0,0,10,12,3,40,11,2535,162,54,63,3,21,132.0,53.5,11.666666666666664,15.0,14.0,39.5,7.0,125.0,2016-10-12 03:40:00,50.77302433379363,1018.0930000000001,1023.153,0.0,1.6540000000000001,21.308000000000003,71.931,0.0
