date,time,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
'2016-09-21','10:20:00',1013.61205707,1018.61205707,334.822214406,1.99485130784,23.1914718925,78.6129824033,0.0,
'2016-09-21','10:40:00',1013.75136172,1018.75136172,330.677373847,2.1693933432,22.6321183606,82.3318849292,0.0,
'2016-09-21','11:00:00',1013.88226391,1018.88226391,326.814341008,2.30674084475,22.1186392235,85.7115815695,0.0,
'2016-09-21','11:20:00',1013.99989999,1018.99989999,323.253310169,2.38784493292,21.6700315637,88.630149295,0.0,
'2016-09-21','11:40:00',1014.1,1019.1,320.0,2.4,21.3,91.0000000001,0.0,
'2016-09-21','12:00:00',1014.1,1019.1,320.0,2.4,21.3,91.0,0.0,
'2016-09-21','12:20:00',1014.1,1019.1,320.0,2.4,21.3,91.0000000001,0.0,
'2016-09-21','12:40:00',1014.17894199,1019.17894199,317.065935444,2.33778768029,21.0162465849,92.7723307858,0.0,
'2016-09-21','13:00:00',1014.23380423,1019.23380423,314.483437478,2.20347034157,20.8201439589,93.939133917,0.0,
'2016-09-21','13:20:00',1014.26241646,1019.26241646,312.314507028,2.00681943995,20.7068030722,94.5327010546,0.0,
'2016-09-21','13:40:00',1014.26340999,1019.26340999,310.653151501,1.76438659622,20.6655321766,94.6226483052,0.0,
'2016-09-21','14:00:00',1014.23626596,1019.23626596,309.621064605,1.49824776754,20.6806691878,94.3105805637,0.0,
'2016-09-21','14:20:00',1014.18135992,1019.18135992,309.356932306,1.2342734046,20.7327549084,93.7226055656,0.0,
'2016-09-21','14:40:00',1014.1,1019.1,310.0,0.999999999993,20.8,93.0000000003,0.0,
'2016-09-21','15:00:00',1014.1,1019.1,310.0,1.0,20.8,93.0,0.0,
'2016-09-21','15:20:00',1014.1,1019.1,310.0,0.999999999993,20.8,93.0000000003,0.0,
'2016-09-21','15:40:00',1013.99445525,1018.99445525,311.668898148,0.822200949712,20.8599839836,92.2884219746,0.0,
'2016-09-21','16:00:00',1013.86796952,1018.86796952,314.437085834,0.724277165598,20.8915099436,91.7261560538,0.0,
'2016-09-21','16:20:00',1013.72475556,1018.72475556,318.306633902,0.723610392489,20.8765240044,91.4319690434,0.0,
'2016-09-21','16:40:00',1013.5699631,1018.5699631,323.182431523,0.829044699764,20.8019940424,91.493246614,0.0,
'2016-09-21','17:00:00',1013.4096137,1018.4096137,328.849262248,1.03868413298,20.6616274897,91.9551728057,0.0,
'2016-09-21','17:20:00',1013.2504942,1018.2504942,334.954557792,1.33821702728,20.4572934831,92.81180639,0.0,
'2016-09-21','17:40:00',1013.1,1018.1,340.999999999,1.69999999998,20.2000000001,94.0000000006,0.0,
'2016-09-21','18:00:00',1013.1,1018.1,341.0,1.7,20.2,94.0,0.0,
'2016-09-21','18:20:00',1013.1,1018.1,340.999999999,1.69999999998,20.2000000001,94.0000000006,0.0,
'2016-09-21','18:40:00',1012.965918,1017.96591799,346.345503637,2.08315715617,19.9102620245,95.3971998841,0.0,
'2016-09-21','19:00:00',1012.85613867,1017.85613867,350.229474851,2.43497255646,19.6176821741,96.8242560579,0.0,
'2016-09-21','19:20:00',1012.7782854,1017.7782854,351.809602348,2.69387651268,19.3595506172,98.0544645991,0.0,
'2016-09-21','19:40:00',1012.73924858,1017.73924858,350.228800512,2.79434879264,19.1782565014,98.8301557289,0.0,
'2016-09-21','20:00:00',1012.74461091,1017.74461091,344.711285931,2.67408433153,19.1172885092,98.8882332881,0.0,
'2016-09-21','20:20:00',1012.79794959,1017.79794959,334.694130934,2.28378956307,19.2155875509,97.9961631444,0.0,
'2016-09-21','20:40:00',1012.89999999,1017.89999999,319.999999998,1.59999999998,19.5000000001,96.000000001,0.0,
'2016-09-21','21:00:00',1012.9,1017.9,320.0,1.6,19.5,96.0,0.0,
'2016-09-21','21:20:00',1012.89999999,1017.89999999,319.999999998,1.59999999998,19.5000000001,96.000000001,0.0,
'2016-09-21','21:40:00',1013.04766472,1018.04766472,301.057137047,0.641332208524,19.9755652675,92.8861340214,0.0,
'2016-09-21','22:00:00',1013.23285085,1018.23285085,279.173033873,-0.511394161144,20.6133569078,88.8585306153,0.0,
'2016-09-21','22:20:00',1013.44111749,1018.44111749,256.868572118,-1.69070611215,21.3355818455,84.433328675,0.0,
'2016-09-21','22:40:00',1013.65011452,1018.65011452,238.279793425,-2.6132181121,21.9976276993,80.55275448,0.0,
'2016-09-21','23:00:00',1013.82779298,1018.82779298,229.6348146,-2.84506076994,22.3667335812,78.7204004356,0.0,
'2016-09-21','23:20:00',1013.93036618,1018.93036618,239.813766806,-1.7614716524,22.0969451382,81.1600097375,0.0,
'2016-09-21','23:40:00',1013.89999999,1018.89999999,280.999999996,1.49999999997,20.7000000003,91.0000000017,0.0,
'2016-09-22','00:00:00',1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,
'2016-09-22','00:20:00',1013.9,1018.9,281.0,1.5,20.7,91.0,0.0,
'2016-09-22','00:40:00',1013.89119394,1018.93673723,309.585484044,1.19545552149,21.313780042,79.0238861671,0.0,
'2016-09-22','01:00:00',1013.87623679,1018.93604584,309.037789683,1.23240868902,22.0947385521,71.6986173504,0.0,
'2016-09-22','01:20:00',1013.82066878,1018.87649308,291.577913271,1.45561341518,22.970519867,67.4290078703,0.0,
'2016-09-22','01:40:00',1013.70648819,1018.74927128,265.847016228,1.75467201234,23.881669532,65.0358721836,0.0,
'2016-09-22','02:00:00',1013.52819207,1018.55505094,237.670617078,2.05529449201,24.7803649077,63.6782888082,0.0,
'2016-09-22','02:20:00',1013.28939859,1018.30129579,210.708334078,2.31168985464,25.6291961683,62.785835799,0.0,
'2016-09-22','02:40:00',1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,
'2016-09-22','03:00:00',1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,
'2016-09-22','03:20:00',1013.0,1018.0,187.0,2.5,26.4,62.0,0.0,
'2016-09-22','03:40:00',1012.67379776,1017.66580942,167.418482442,2.61269018405,27.0727480619,61.1239926582,0.0,
'2016-09-22','04:00:00',1012.32657308,1017.31449044,152.039054947,2.65381324401,27.6344920319,60.0802343394,0.0,
'2016-09-22','04:20:00',1011.9745483,1016.96171134,140.434676063,2.63506810928,28.0783668161,58.8748024433,0.0,
'2016-09-22','04:40:00',1011.63319669,1016.62210281,131.906045326,2.57257641182,28.4026532572,57.5681649722,0.0,
'2016-09-22','05:00:00',1011.31636015,1016.30856581,125.654817053,2.48430430519,28.6099014346,56.2515545636,0.0,
'2016-09-22','05:20:00',1011.03563649,1016.03179657,120.907864643,2.38805989759,28.7061154062,55.0283671544,0.0,
'2016-09-22','05:40:00',1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,
'2016-09-22','06:00:00',1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,
'2016-09-22','06:20:00',1010.8,1015.8,117.0,2.3,28.7,54.0,0.0,
'2016-09-22','06:40:00',1010.61562096,1015.61876452,113.422064526,2.23358318626,28.6022700176,53.25557413,0.0,
'2016-09-22','07:00:00',1010.48585207,1015.49107272,109.840820004,2.19890945808,28.4250219739,52.8650166762,0.0,
'2016-09-22','07:20:00',1010.4113516,1015.41742404,106.09657957,2.20239010357,28.1811682485,52.8750088685,0.0,
'2016-09-22','07:40:00',1010.39031514,1015.39604698,102.18403081,2.24669463377,27.8839332876,53.3073358473,0.0,
'2016-09-22','08:00:00',1010.41879014,1015.42318023,98.2212149214,2.33092497778,27.5464112465,54.1592048017,0.0,
'2016-09-22','08:20:00',1010.49104914,1015.49340343,94.4111376959,2.45097041263,27.1811842247,55.405128295,0.0,
'2016-09-22','08:40:00',1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,
'2016-09-22','09:00:00',1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,
'2016-09-22','09:20:00',1010.6,1015.6,91.0,2.6,26.8,57.0,0.0,
'2016-09-22','09:40:00',1010.73761313,1015.73533596,88.2355472462,2.76905259795,26.4135079251,58.88302042,0.0,
'2016-09-22','10:00:00',1010.89534824,1015.89124041,86.3285492422,2.9476878114,26.0310514101,60.9821605291,0.0,
'2016-09-22','10:20:00',1011.06456473,1016.05937461,85.419933663,3.12466454114,25.6605151678,63.2188816232,0.0,
'2016-09-22','10:40:00',1011.23690226,1016.23157858,85.5556082509,3.28861708694,25.3082251582,65.5128600276,0.0,
'2016-09-22','11:00:00',1011.4046199,1016.40018532,86.6705187222,3.4287020563,24.9788989247,67.7864956657,0.0,
'2016-09-22','11:20:00',1011.56088436,1016.55829464,88.5830012173,3.53519262603,24.6756437733,69.969013848,0.0,
'2016-09-22','11:40:00',1011.7,1016.7,91.0000000001,3.6,24.4,72.0,0.0,
'2016-09-22','12:00:00',1011.7,1016.7,91.0,3.6,24.4,72.0,0.0,
'2016-09-22','12:20:00',1011.7,1016.7,91.0000000001,3.6,24.4,72.0,0.0,
'2016-09-22','12:40:00',1011.8175752,1016.82056333,93.5332329773,3.61710520202,24.1520261324,73.8322374007,0.0,
'2016-09-22','13:00:00',1011.91062176,1016.91653454,95.7258994717,3.58288763877,23.9304229062,75.4337483636,0.0,
'2016-09-22','13:20:00',1011.97758627,1016.98581379,97.0890365514,3.49634016359,23.7326924555,76.7889696453,0.0,
'2016-09-22','13:40:00',1012.01831416,1017.02765638,97.1461420786,3.35916366782,23.5553289524,77.8990232273,0.0,
'2016-09-22','14:00:00',1012.0339494,1017.04262147,95.4841945109,3.17573752205,23.3940366892,78.7810739694,0.0,
'2016-09-22','14:20:00',1012.02677479,1017.0324677,91.8087113502,2.95296548584,23.2439713531,79.4667959917,0.0,
'2016-09-22','14:40:00',1012.0,1017.0,86.0000000001,2.7,23.1,80.0,0.0,
'2016-09-22','15:00:00',1012.0,1017.0,86.0,2.7,23.1,80.0,0.0,
'2016-09-22','15:20:00',1012.0,1017.0,86.0000000001,2.7,23.1,80.0,0.0,
'2016-09-22','15:40:00',1011.95750632,1016.94887394,78.1672666586,2.42785107165,22.9569749936,80.4335041227,0.0,
'2016-09-22','16:00:00',1011.90355934,1016.88336493,68.6967607383,2.14888925791,22.8100169286,80.8253611876,0.0,
'2016-09-22','16:20:00',1011.84250286,1016.80811184,58.2896441699,1.8762555501,22.6548013193,81.2345857211,0.0,
'2016-09-22','16:40:00',1011.77844922,1016.72784556,47.9847868123,1.62319425622,22.4878435873,81.7165543094,0.0,
'2016-09-22','17:00:00',1011.71498354,1016.64711511,39.1612010545,1.40232827515,22.3067766433,82.3182833196,0.0,
'2016-09-22','17:20:00',1011.65490119,1016.57002506,33.5143405644,1.22489945199,22.1106151106,83.0738183329,0.0,
'2016-09-22','17:40:00',1011.6,1016.50000001,33.0000000001,1.10000000001,21.9,83.9999999998,0.0,
'2016-09-22','18:00:00',1011.6,1016.5,33.0,1.1,21.9,84.0,0.0,
'2016-09-22','18:20:00',1011.6,1016.50000001,33.0000000001,1.10000000001,21.9,83.9999999998,0.0,
'2016-09-22','18:40:00',1011.55095087,1016.43959307,39.7390643666,1.03382427004,21.6774173992,85.0929013853,0.0,
'2016-09-22','19:00:00',1011.50727221,1016.39035716,55.8758685685,1.02897344469,21.4473844978,86.3252622248,0.0,
'2016-09-22','19:20:00',1011.46743611,1016.35279937,83.3824395673,1.08384902991,21.2165960282,87.6452758731,0.0,
'2016-09-22','19:40:00',1011.42913583,1016.32644018,123.800405426,1.19217431296,20.9940239568,88.9771150813,0.0,
'2016-09-22','20:00:00',1011.38974649,1016.31000109,177.911867383,1.34268625109,20.7909630185,90.2236130957,0.0,
'2016-09-22','20:20:00',1011.34701284,1016.30174557,245.330042962,1.51904355169,20.6210144461,91.2715469272,0.0,
'2016-09-22','20:40:00',1011.30000001,1016.30000002,324.0,1.70000000002,20.5,91.9999999994,0.0,
'2016-09-22','21:00:00',1011.3,1016.3,324.0,1.7,20.5,92.0,0.0,
'2016-09-22','21:20:00',1011.30000001,1016.30000002,324.0,1.70000000002,20.5,91.9999999994,0.0,
'2016-09-22','21:40:00',1011.25034532,1016.30388274,409.599313315,1.85989538682,20.4457981637,92.2923117374,0.0,
'2016-09-22','22:00:00',1011.20385115,1016.31427092,494.827987644,1.96951968386,20.4780941268,92.0521520163,0.0,
'2016-09-22','22:20:00',1011.17246099,1016.33503674,568.576502293,1.99740941129,20.6180349331,91.2242887473,0.0,
'2016-09-22','22:40:00',1011.17666305,1016.37458558,614.960344857,1.91163843672,20.8877809312,89.8206472338,0.0,
'2016-09-22','23:00:00',1011.24836736,1016.44773089,612.208913195,1.68216874149,21.3099444196,87.952290286,0.0,
'2016-09-22','23:20:00',1011.43430508,1016.57794161,531.396176727,1.2838299858,21.9069061361,85.8679784423,0.0,
'2016-09-22','23:40:00',1011.80000003,1016.80000004,334.999999998,0.700000000048,22.7,83.9999999984,0.0,
'2016-09-23','00:00:00',1011.8,1016.8,335.0,0.7,22.7,84.0,0.0,
'2016-09-23','00:20:00',1011.8,1016.8,335.0,0.7,22.7,84.0,0.0,
'2016-09-23','00:40:00',1011.8993838,1016.97872392,309.975227667,4.02169036587,22.997726347,77.1060870222,0.0,
'2016-09-23','01:00:00',1011.93234749,1017.04652842,295.831022218,5.27502015619,23.3546974078,73.7312332699,0.0,
'2016-09-23','01:20:00',1011.8830268,1017.0007019,285.324317848,5.25172651852,23.805226249,72.2125749255,0.0,
'2016-09-23','01:40:00',1011.74739149,1016.84786274,274.128652291,4.53457128628,24.3550121827,71.4282357956,0.0,
'2016-09-23','02:00:00',1011.53025708,1016.60128386,260.083947688,3.53649391738,24.9898394362,70.6783969274,0.0,
'2016-09-23','02:20:00',1011.24272268,1016.27861941,242.571260904,2.53468561063,25.6827728907,69.583782783,0.0,
'2016-09-23','02:40:00',1010.9,1015.9,222.0,1.7,26.4,68.0,0.0,
'2016-09-23','03:00:00',1010.9,1015.9,222.0,1.7,26.4,68.0,0.0,
'2016-09-23','03:20:00',1010.9,1015.9,222.0,1.7,26.4,68.0,0.0,
'2016-09-23','03:40:00',1010.51960041,1015.48646358,199.39568225,1.12209950402,27.1054612714,65.9462308537,0.0,
'2016-09-23','04:00:00',1010.11984758,1015.05869085,176.076887774,0.830720084081,27.7644049589,63.5468496286,0.0,
'2016-09-23','04:20:00',1009.71868508,1014.63601508,153.410641557,0.813420842404,28.3459948896,60.9845961973,0.0,
'2016-09-23','04:40:00',1009.33274911,1014.23567767,132.636035287,1.03016856709,28.8250936131,58.4640071952,0.0,
'2016-09-23','05:00:00',1008.97667824,1013.8723019,114.746479144,1.42509100859,29.1833363322,56.1838712708,0.0,
'2016-09-23','05:20:00',1008.66263306,1013.55755877,100.421552353,1.93571634873,29.4096043459,54.3175409821,0.0,
'2016-09-23','05:40:00',1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,
'2016-09-23','06:00:00',1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,
'2016-09-23','06:20:00',1008.4,1013.3,90.0,2.5,29.5,53.0,0.0,
'2016-09-23','06:40:00',1008.1952548,1013.10503461,83.4860022798,3.06142355007,29.4574184162,52.3206503696,0.0,
'2016-09-23','07:00:00',1008.05196259,1012.97502671,80.5814210611,3.57243434273,29.2908045345,52.3208506739,0.0,
'2016-09-23','07:20:00',1007.97089259,1012.90949349,80.7373072995,3.9964778638,29.0141772779,52.9953020309,0.0,
'2016-09-23','07:40:00',1007.95022685,1012.90538365,83.2185315429,4.30885877686,28.6454959132,54.2964449498,0.0,
'2016-09-23','08:00:00',1007.98584365,1012.95741781,87.1759784448,4.49665013093,28.2054369564,56.1410961603,0.0,
'2016-09-23','08:20:00',1008.07165768,1013.05847366,91.7213248868,4.55785393856,27.716143236,58.4186206205,0.0,
'2016-09-23','08:40:00',1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,
'2016-09-23','09:00:00',1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,
'2016-09-23','09:20:00',1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,
'2016-09-23','09:40:00',1008.36202258,1013.37244499,99.258504054,4.33835352562,26.6784862206,63.747225025,0.0,
'2016-09-23','10:00:00',1008.54811298,1013.56568535,100.90284187,4.09388578572,26.1711425202,66.5225051629,0.0,
'2016-09-23','10:20:00',1008.74830644,1013.76944437,100.545405099,3.79114569362,25.6946904127,69.1968552155,0.0,
'2016-09-23','10:40:00',1008.95268364,1013.97368801,98.0382163855,3.45615390465,25.2623308221,71.6576844791,0.0,
'2016-09-23','11:00:00',1009.15174393,1014.16898954,93.4910271343,3.11442469071,24.8832431113,73.8150802232,0.0,
'2016-09-23','11:20:00',1009.33674482,1014.34685467,87.2733392582,2.78920452637,24.5622991224,75.6065433259,0.0,
'2016-09-23','11:40:00',1009.5,1014.5,80.0000000001,2.5,24.3,77.0000000001,0.0,
'2016-09-23','12:00:00',1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,
'2016-09-23','12:20:00',1009.5,1014.5,80.0000000001,2.5,24.3,77.0000000001,0.0,
'2016-09-23','12:40:00',1009.63512957,1014.6225794,72.5005975799,2.2614513394,24.0926368391,77.994979631,0.0,
'2016-09-23','13:00:00',1009.73725695,1014.7103538,65.773464117,2.08259151902,23.9326694662,78.6219148391,0.0,
'2016-09-23','13:20:00',1009.8031489,1014.76080138,60.9256709569,1.96651459187,23.8093109347,78.9395859707,0.0,
'2016-09-23','13:40:00',1009.83129577,1014.77316644,59.1009802174,1.91046056675,23.7092985839,79.0307983126,0.0,
'2016-09-23','14:00:00',1009.8219307,1014.74844625,61.3982950523,1.90630782769,23.6178257795,78.9964464144,0.0,
'2016-09-23','14:20:00',1009.77698772,1014.68931688,68.7837298166,1.94144776946,23.5196017248,78.948185995,0.0,
'2016-09-23','14:40:00',1009.70000001,1014.6,82.0000000003,1.99999999999,23.4,79.0000000002,0.0,
'2016-09-23','15:00:00',1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,
'2016-09-23','15:20:00',1009.70000001,1014.6,82.0000000003,1.99999999999,23.4,79.0000000002,0.0,
'2016-09-23','15:40:00',1009.59594065,1014.48607389,101.477410483,2.06431013713,23.2462497566,79.2590114685,0.0,
'2016-09-23','16:00:00',1009.47100988,1014.35423345,127.251299345,2.11665590389,23.0486167643,79.8159619537,0.0,
'2016-09-23','16:20:00',1009.33237365,1014.21200506,158.891373156,2.14107090352,22.8015147767,80.7358403428,0.0,
'2016-09-23','16:40:00',1009.18786013,1014.06742342,195.448948344,2.12517913206,22.5044809502,82.0492129987,0.0,
'2016-09-23','17:00:00',1009.04562153,1013.92867899,235.428691939,2.0619169632,22.1629423239,83.7448722492,0.0,
'2016-09-23','17:20:00',1008.91377033,1013.8037457,276.792033659,1.9510030169,21.7886936328,85.7644863323,0.0,
'2016-09-23','17:40:00',1008.80000001,1013.7,317.000000001,1.79999999998,21.4000000001,88.0000000003,0.0,
'2016-09-23','18:00:00',1008.8,1013.7,317.0,1.8,21.4,88.0,0.0,
'2016-09-23','18:20:00',1008.80000001,1013.7,317.000000001,1.79999999998,21.4000000001,88.0000000003,0.0,
'2016-09-23','18:40:00',1008.71120185,1013.62384355,353.103799669,1.624796284,21.0212313215,90.2946010752,0.0,
'2016-09-23','19:00:00',1008.65309047,1013.58034331,381.892068385,1.44931866188,20.681928426,92.4481343394,0.0,
'2016-09-23','19:20:00',1008.62985227,1013.57290367,400.104259776,1.30427140254,20.4151943643,94.227910234,0.0,
'2016-09-23','19:40:00',1008.64383205,1013.60298716,404.720247735,1.22468039843,20.2552974486,95.3859219329,0.0,
'2016-09-23','20:00:00',1008.69527434,1013.66990078,393.336784344,1.2460048788,20.2343659343,95.6835504448,0.0,
'2016-09-23','20:20:00',1008.78213758,1013.77066711,364.642036115,1.39856283724,20.3780475066,94.9249034917,0.0,
'2016-09-23','20:40:00',1008.90000003,1013.9,319.000000002,1.69999999996,20.7000000003,93.0000000004,0.0,
'2016-09-23','21:00:00',1008.9,1013.9,319.0,1.7,20.7,93.0,0.0,
'2016-09-23','21:20:00',1008.90000003,1013.9,319.000000002,1.69999999996,20.7000000003,93.0000000004,0.0,
'2016-09-23','21:40:00',1009.04207815,1014.05040615,259.157179309,2.14551583699,21.1950730554,89.9390781354,0.0,
'2016-09-23','22:00:00',1009.19937901,1014.21243536,191.084478324,2.69554379607,21.8310336772,85.9793708904,0.0,
'2016-09-23','22:20:00',1009.3610099,1014.37510311,124.967853161,3.26056661547,22.5386819403,81.6457593497,0.0,
'2016-09-23','22:40:00',1009.51466938,1014.52651085,76.3618350174,3.68273124875,23.2001963447,77.8467798187,0.0,
'2016-09-23','23:00:00',1009.64734538,1014.65469029,67.5206206994,3.7139116114,23.635541604,75.9875271131,0.0,
'2016-09-23','23:20:00',1009.74624727,1014.74869953,128.922003976,2.98985103605,23.5867649111,78.1010623912,0.0,
'2016-09-23','23:40:00',1009.80000007,1014.79999999,301.000000003,0.99999999992,22.7000000007,87.0000000005,0.0,
'2016-09-24','00:00:00',1009.8,1014.8,301.0,1.0,22.7,87.0,0.0,
'2016-09-24','00:20:00',1009.8,1014.8,301.0,1.0,22.7,87.0,0.0,
'2016-09-24','00:40:00',1009.79556929,1014.58814934,302.504333454,2.87097543226,25.1952975158,78.4790527152,0.0,
'2016-09-24','01:00:00',1009.83402976,1014.54513343,298.680344213,3.4528605708,26.5477245194,73.367286622,0.0,
'2016-09-24','01:20:00',1009.85114891,1014.55788547,288.184939081,3.28811936192,27.204606079,70.2986894331,0.0,
'2016-09-24','01:40:00',1009.80815625,1014.55220562,271.098026454,2.76780088085,27.4828992239,68.32643471,0.0,
'2016-09-24','02:00:00',1009.6861209,1014.48450405,248.443625721,2.16077633407,27.5961449592,66.8324867217,0.0,
'2016-09-24','02:20:00',1009.48110071,1014.33467381,221.801560886,1.63912704755,27.6776169055,65.4503816474,0.0,
'2016-09-24','02:40:00',1009.2,1014.1,193.0,1.3,27.8,64.0,0.0,
'2016-09-24','03:00:00',1009.2,1014.1,193.0,1.3,27.8,64.0,0.0,
'2016-09-24','03:20:00',1009.2,1014.1,193.0,1.3,27.8,64.0,0.0,
'2016-09-24','03:40:00',1008.85707542,1013.79001544,163.87957312,1.18423502266,27.9919188389,62.4331954514,0.0,
'2016-09-24','04:00:00',1008.47103169,1013.42221651,136.120272669,1.2920553496,28.2516213755,60.7891955482,0.0,
'2016-09-24','04:20:00',1008.06265156,1013.01855655,111.122811178,1.59610076492,28.5581098339,59.1587401096,0.0,
'2016-09-24','04:40:00',1007.65290652,1012.60263791,89.9365825464,2.05207015571,28.879996834,57.6559734053,0.0,
'2016-09-24','05:00:00',1007.26149731,1012.19752714,73.2268440836,2.60722784211,29.1823508664,56.3971565169,0.0,
'2016-09-24','05:20:00',1006.90577551,1011.8241217,61.2742077307,3.20701561821,29.4317813944,55.4853165914,0.0,
'2016-09-24','05:40:00',1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,
'2016-09-24','06:00:00',1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,
'2016-09-24','06:20:00',1006.6,1011.5,54.0,3.8,29.6,55.0,0.0,
'2016-09-24','06:40:00',1006.35488445,1011.23869027,51.0115212997,4.34137173909,29.6660801326,54.9913467215,0.0,
'2016-09-24','07:00:00',1006.17739418,1011.04929746,51.6617064492,4.79520222319,29.6176241569,55.4777535748,0.0,
'2016-09-24','07:20:00',1006.07075342,1010.93643084,55.1181593259,5.13564894707,29.4510325384,56.4464442299,0.0,
'2016-09-24','07:40:00',1006.03462608,1010.90037872,60.437005718,5.34728979989,29.1710561438,57.8563142323,0.0,
'2016-09-24','08:00:00',1006.0654358,1010.93748033,66.6374795939,5.42475347743,28.7897987731,59.6424695815,0.0,
'2016-09-24','08:20:00',1006.15679307,1011.04064845,72.7736291331,5.37180089007,28.3253231836,61.7219277077,0.0,
'2016-09-24','08:40:00',1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,
'2016-09-24','09:00:00',1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,
'2016-09-24','09:20:00',1006.3,1011.2,78.0,5.2,27.8,64.0,0.0,
'2016-09-24','09:40:00',1006.48460536,1011.40355563,81.6286244747,4.92712408336,27.2387250513,66.376925339,0.0,
'2016-09-24','10:00:00',1006.69898502,1011.63797265,83.1751161923,4.57539097558,26.6671168106,68.7543743983,0.0,
'2016-09-24','10:20:00',1006.93092542,1011.8892795,82.3921413767,4.16964842077,26.1097917567,71.0414947789,0.0,
'2016-09-24','10:40:00',1007.16818969,1012.14358357,79.2890085886,3.73559820811,25.5888016132,73.1602173506,0.0,
'2016-09-24','11:00:00',1007.399049,1012.38772771,74.1365901443,3.29813934105,25.1223025664,75.0495944761,0.0,
'2016-09-24','11:20:00',1007.6127635,1012.60987433,67.4572594962,2.87989804728,24.7235126962,76.6689911016,0.0,
'2016-09-24','11:40:00',1007.8,1012.8,60.0000000001,2.5,24.4,78.0,0.0,
'2016-09-24','12:00:00',1007.8,1012.8,60.0,2.5,24.4,78.0,0.0,
'2016-09-24','12:20:00',1007.8,1012.8,60.0000000001,2.5,24.4,78.0,0.0,
'2016-09-24','12:40:00',1007.95317572,1012.95028654,52.7013116326,2.17312768348,24.1533295277,79.0470027624,0.0,
'2016-09-24','13:00:00',1008.0667199,1013.05539861,46.6330133514,1.9088933983,23.9790842836,79.8363484335,0.0,
'2016-09-24','13:20:00',1008.1372474,1013.11264129,42.9385099332,1.71154596415,23.8672606962,80.4141719971,0.0,
'2016-09-24','13:40:00',1008.16364077,1013.12199485,42.7595632532,1.58001674051,23.8030255908,80.8429252186,0.0,
'2016-09-24','14:00:00',1008.14703971,1013.08602734,47.1560791087,1.50829814791,23.7678077452,81.1967426605,0.0,
'2016-09-24','14:20:00',1008.09073921,1013.0096895,57.0218918228,1.48613543518,23.7406832455,81.5558159894,0.0,
'2016-09-24','14:40:00',1007.99999999,1012.9,73.0000000004,1.49999999999,23.7,82.0,0.0,
'2016-09-24','15:00:00',1008.0,1012.9,73.0,1.5,23.7,82.0,0.0,
'2016-09-24','15:20:00',1007.99999999,1012.9,73.0000000004,1.49999999999,23.7,82.0,0.0,
'2016-09-24','15:40:00',1007.88177719,1012.76563257,95.4011779422,1.53430013331,23.6251729096,82.6019240858,0.0,
'2016-09-24','16:00:00',1007.74437581,1012.61642036,124.13035836,1.5727726198,23.4985673326,83.4199331921,0.0,
'2016-09-24','16:20:00',1007.5970437,1012.46279635,158.625653167,1.59998618958,23.3073746221,84.491232593,0.0,
'2016-09-24','16:40:00',1007.44951505,1012.31519249,197.815350262,1.60287537864,23.0453696544,85.8256611361,0.0,
'2016-09-24','17:00:00',1007.31152014,1012.18342343,240.098695342,1.57221091784,22.7144264056,87.4005679096,0.0,
'2016-09-24','17:20:00',1007.19227909,1012.07608492,283.356738941,1.50390033287,22.3256537762,89.1573175851,0.0,
'2016-09-24','17:40:00',1007.09999999,1012.00000001,325.000000001,1.39999999999,21.9000000001,91.0000000001,0.0,
'2016-09-24','18:00:00',1007.1,1012.0,325.0,1.4,21.9,91.0,0.0,
'2016-09-24','18:20:00',1007.09999999,1012.00000001,325.000000001,1.39999999999,21.9000000001,91.0000000001,0.0,
'2016-09-24','18:40:00',1007.04140399,1011.95975021,362.060168426,1.26930746487,21.4681601177,92.7969698472,0.0,
'2016-09-24','19:00:00',1007.02130243,1011.95733228,391.333540222,1.12739039411,21.0696071309,94.3858926417,0.0,
'2016-09-24','19:20:00',1007.04225339,1011.9919848,409.584349921,0.995896091753,20.7505535975,95.5830234459,0.0,
'2016-09-24','19:40:00',1007.10432745,1012.06023247,413.816636169,0.900973075327,20.5606365648,96.1974951337,0.0,
'2016-09-24','20:00:00',1007.20501484,1012.15619969,401.623747465,0.870623768511,20.5481048796,96.0514432826,0.0,
'2016-09-24','20:20:00',1007.3393085,1012.27224856,371.625066157,0.93079492992,20.7532740532,95.0068450885,0.0,
